type,id,tags.crossing,tags.highway,tags.junction,tags.name,tags.note,tags.name:vi,tags.access,tags.traffic_signals:direction,tags.fixme,nodes,tags.lanes,tags.surface,tags.name:en,tags.ref,tags.name:zh,tags.hgv,tags.maxweight:conditional,tags.maxweight,tags.maxspeed,tags.oneway,tags.motor_vehicle,tags.motorcycle,tags.bicycle,tags.mofa,tags.moped,tags.old_name,tags.motorcar,tags.bus:lanes,tags.motor_vehicle:lanes,tags.motorcycle:lanes,tags.taxi:lanes,tags.foot,tags.bridge,tags.layer,tags.horse,tags.alt_name,tags.service,tags.bicycle:oneway,tags.addr:district,tags.motorcycle:oneway,tags.construction,tags.int_ref,tags.hgv:lanes,tags.moped:lanes,tags.addr:city,tags.destination:street:backward,tags.destination:street:forward,tags.description,tags.turn:lanes:forward,tags.oneway:bicycle,tags.oneway:hgv,tags.oneway:moped,tags.oneway:motorcycle,tags.oneway:psv,tags.lanes:backward,tags.lanes:forward,tags.turn:lanes,tags.mofa:lanes,tags.footway,tags.bus,tags.oneway:motorcar,tags.hgv:conditional,tags.motorroad,tags.lanes:motorcycle,tags.cycleway,tags.surfaces,tags.maxspeed:bus,tags.maxspeed:hgv,tags.maxspeed:hgv_articulated,tags.maxspeed:motor_vehicle,tags.hgv_articulated,tags.psv:conditional,tags.moped:oneway,tags.destination:street,tags.maxweight:hgv,tags.maxweight:hgv:conditional,tags.maxweight:hgv_articulated,tags.overtaking,tags.motor_vehicle:conditional,tags.addr:subdistrict,tags.psv,tags.area,tags.car,tags.maxheight,tags.maxweight:lanes,tags.destination:ref,tags.source,tags.maxspeed:articulated_hgv,tags.maxspeed:motor_car,tags.hgv_articulated:conditional,tags.name:de,tags.destination:district,tags.bus:conditional,tags.ski,tags.snowmobile,tags.wheelchair,tags.turn:lanes:backward,tags.oneway:mopeds,tags.amenity,tags.religion,tags.sidewalk,tags.old_name:fr,tags.old_name:vi,tags.name:ja,tags.name:th,tags.oneway:mofa,tags.lit,tags.name:vi-hani,tags.old_name:en,tags.old_name:zh,tags.width,tags.old_name:1955-1975,tags.old_name:1897-1955,tags.old_name:1871-1897,tags.name:id,tags.maxspeed:lanes,tags.source:maxspeed,tags.maxspeed:motorcar,tags.destination:street:to,tags.taxi:conditional,tags.bicycle:lanes,tags.tunnel,tags.proposed,tags.destination:lanes,tags.destination:street:en,tags.level,tags.destination:int_ref,tags.covered,tags.truck,tags.lanes:bus,tags.lanes:motor_vehicle,tags.motorcycle:conditional,tags.stop,tags.minspeed,tags.bridge:name,tags.alt_name:en,tags.vehicle,tags.motorcar:forward,tags.date,tags.lay,tags.motorcycle:lanes:foward,tags.motor_vehicle:lanes:forward,tags.lanes:motorcycle:forward,tags.narrow,tags.information,tags.postal_code,tags.maxpeed:hgv,tags.hgv;conditional,tags.cutting,tags.maxspeed:advisory,tags.destination:forward
way,32584146,,tertiary,,Đường Minh Phụng,,,,,,"[4595643000, 6724843975, 5813728920, 6724861235, 4932516777, 4933675377, 6169690394, 4933675375, 366417158, 5802614979, 4594381214, 6169690395, 6733461313, 366444551, 6733461314, 366410064, 4932516743, 366370087, 4932516740, 6733461311, 366424990, 6733465328, 6753672502, 3172030508, 4927819085, 6733463374, 366450315]",2,asphalt,,,,,2.5 @ (06:00-22:00),,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32584156,,tertiary,,Nguyễn Văn Lạc,,,,,,"[366368125, 5671815958, 366397886, 873513376, 5757778742, 5775221751, 5757778741, 5775221750, 5757778740, 5757778739, 366461996, 6349190029, 2022548955]",2,asphalt,Nguyen Van Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32584390,,primary,,Đường Quang Trung,,,,,,"[6770516199, 6770516219, 366422145, 6770516222, 2487522978, 4672043387, 6770478559, 2353065952, 6772699067, 3175110462, 2487522977, 366457013, 4433894786, 3640176428, 6770397244, 2210912782, 366436008, 6770397246, 5719227256, 2353065949, 6770397250, 5719227254, 2487522984, 366370127, 6772699074, 366368118, 6770305220, 4441523959, 3169694166, 366462367, 3640190319, 5743078025, 5724654565, 3640190320, 366390294, 5888387598, 4441523969, 366418456, 5719110616, 6770210873, 6770210877, 860316979, 6769851248, 366433769, 5886777965, 366399647, 5458416706, 5455593142, 366452490, 5886778495, 4905117722, 366434737, 6772699082, 5458418452, 6770102828, 3640190412, 366464926, 5458427023, 366459665, 5886778530, 4556716397, 6770156046, 4447332019, 366450167, 6770156042, 4441525400, 5458426813, 366369712, 5750742190, 3169694168, 2210912775, 2353073457, 5750742164, 2269044436, 366397299, 3283299615, 2353073474, 5750716467, 3283299616, 5891955534, 366405666, 2353073504, 5750699239, 2353078011, 2353078006]",2,asphalt,Quang Trung,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32584870,,unclassified,,Nguyễn Hậu,,,,,,"[366371524, 3830454308, 3830454307, 3830454306, 3830454305, 366381305, 3771486791, 4415719598, 366450290, 5769301536, 3771486784, 366427470, 366457532, 366427428, 366447499, 3771486777, 2438305448, 2438307028, 5767074388]",,asphalt,,,,,,,,,,,,,,Gioan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32585195,,residential,,Công Chúa Ngọc Hân,,,,,,"[366372500, 2434647902, 6724299666, 4929127562, 366435196, 4927818800, 4929793657, 5518775901, 4929793649, 2434647856, 2434647849]",2,asphalt,,,,,2.5 @ (06:00-22:00),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32585697,,residential,,Đường Trần Văn Quang,,,,,,"[366370884, 3718634740, 3718634741, 3718634742, 3718634743, 366409955, 6327281129, 3771420353, 6327281123, 5772170144, 6327476968, 366424751, 5772170132, 3771420362, 366466560, 5772170130, 5772170131, 366399313, 3718634744, 366409007, 5092124984, 366392930, 366430927, 2495738891, 6327479291, 6327479285, 5772194292]",,asphalt,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32585770,,tertiary,,Đường số 8,,,,,,"[5151366673, 366415700, 6630577884, 5458426807, 6757754134, 366369377, 5891954860, 366435643, 5151366683, 366461845, 6791436143, 5716927892, 3242682804, 6757770280, 5891955554, 366369386, 5151366689, 366413603, 6630590585, 5891955486, 6757123993, 366455710, 6630590586, 5890230616, 366445188, 4967492369, 6791436146, 6757184234, 5755098113, 5755098111, 6630590587, 5755098117, 366419518, 366469526, 5890201263, 5755098835, 5890201261, 2470745106, 5890201269, 3174416232, 6757489530, 5751286568, 366441718, 5890201274, 366436010, 5750804446, 366400073, 366408602, 6630590588, 366378980, 5751080904, 5890111230, 5751081831, 366401436, 5890201216, 3174416233, 5890201210, 5751081809, 5751081770, 5751081772, 5890201198, 2470756525, 5890111187, 366445420, 5751081744, 5890111195, 366403341, 5890111255, 5751080909, 5890111259, 5750733932, 5750640225, 5890111253, 5890111250, 5750640221, 5890111208, 5750639018, 5750733929, 4962944392, 5890111247, 366400415]",2,asphalt,Road No.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32585934,,residential,,Hồng Hà,,,,,,"[366372531, 2363997556]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32586028,,residential,,Hẻm 394 Minh Phụng,,,,,,"[5802717062, 4929132423, 4929127617, 366444202, 4929127611, 4929127607, 4929127599, 366374497]",,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32586227,,residential,,Đường Bà Hạt,,,,,,"[366403042, 6786000982, 6705220912, 366412943, 6705220919, 5057828525, 5057828571, 5057828566, 5057828546, 5057828564, 6786000979, 366372448, 6786000978, 5057828486, 5057828476, 5042143284, 6786000975, 366444510, 5057828627, 6786000972, 366403930, 5057828622, 5057828501, 366401465, 5757841593]",2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32586874,,primary,,Lý Thường Kiệt,,Ly Thuong Kiet,,,,"[2414259537, 366407693, 366446418, 3220146662, 366439891, 3220146454, 366398123, 366439469, 366440783, 3220146437, 366379959, 6619213468, 366371983, 6619213469, 366437750, 1422247370, 5738080770, 366466170, 5755254399, 366438581]",,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32587219,,residential,,Nguyễn Thượng Hiền,,,,,,"[366374009, 366382054, 5738102589, 5738102577, 5738102588, 5738102554, 5738102587, 5721506163, 5782114272, 5738102586, 5738102585, 5736021602, 5738102601, 366428593]",,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32587530,,secondary,,Bạch Đằng,,,,,,"[4672023664, 366449378, 366465101, 4851135950, 366445533, 5719227266, 5719227265, 5719227264, 2366630516, 4896345056, 2366630520, 4001743973, 6544337084, 6544342180, 366467118, 6544331868, 5737817884, 366384230, 4440166374, 4936385097, 366422667, 6544332035, 6544317959, 4440166372, 366370841, 366367847, 4440166378, 366423903, 3169684692, 741845249]",,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32587582,,primary,,Quang Trung,,,,,,"[2414259516, 366407505, 3220146695, 366452024, 366398556, 366368737, 366441972, 366370214, 366408561, 3700589844, 3700589843, 366443748, 2414261827, 3220146677, 366469200, 3220146675, 366435000, 366412821, 366435264]",,,To Ky,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32588270,,tertiary,,Đường Nguyễn Thị Nhỏ,,,,,,"[366368264, 6728253543, 6239040588, 6758167212, 366371126, 3160543547, 6637725828]",2,asphalt,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32588971,,residential,,Đường Cao Đạt,,,,,,"[366368313, 5814336846, 6520588932, 5814337718, 5814337720, 5814337686, 5814337702, 6775009314, 4613361750, 6775009316, 6520588927, 4932209379, 6783749720, 5816774543, 5816774504, 5816774819, 6783749716, 6783749713, 6783749714, 6783749712, 6783749711, 6783749715, 6503425344]",,asphalt,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32589059,,tertiary,,Phan Văn Đối,,,,,,"[366371606, 366376253, 366473333, 5748108240, 366373778, 5748108266, 366478374, 366475801, 5748108223, 5748241026, 366401703, 5748241023, 5748108289, 5748108292, 5748108291, 5740353649, 366449981, 366462389, 5740352103, 5740352112, 3378029998, 5740353645, 366475955]",,,Phan Van Doi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32899406,,tertiary,,Tam Bình,,,,,,"[366376109, 5762744119, 366453634, 5762744103, 3108021452, 5769333737, 5769333942, 5769333742, 5769333928, 3108021455, 366372123]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32928902,,tertiary,,Kha Vạn Cân,,,,,,"[2947068296, 366422614, 5752859480, 5752938608, 3216188849, 5752860633, 5752938610, 3216188852, 366373335, 5758041304, 366440747, 5758161623, 5758161289, 5758161299, 366468474, 366453322, 5758041296, 2947068442]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,33103594,,primary,,Xô Viết Nghệ Tĩnh,,,,,,"[373544277, 3141309632, 4667530610, 2030639438, 760844034, 366438352, 366418537, 366438817, 5778363053, 1797562617, 5778362647, 5778362643, 366478842, 5778362640, 366372479, 366410718]",3,asphalt,Xo Viet Nghe Tinh,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,33238056,,primary,,Hà Huy Giáp,,,,,,"[5758077339, 5755216314, 366408949, 5758075914, 5758077340, 5758077408, 366411377, 366476608, 366383837, 5758077386, 5758077341, 366449794, 366474169, 366370822, 5758077411, 5758077415, 5758077338, 5758077391, 5762626788, 366437686, 5758077337, 5763267823, 5758077361, 366451445, 5758077336, 5763268916, 366434529, 5763267837, 5758077335, 5763268921, 366473340, 5655390729, 5763268925, 5655390712, 378248006]",,,Ha Huy Giap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,35085959,,trunk,,Điện Biên Phủ,,,,,,"[373544408, 366440827, 366368046, 1497313118, 366441141]",,,Dien Bien Phu Road,,奠边府路,,,,50,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,35113033,,primary,,Nguyễn Văn Trỗi,,,,,,"[411919026, 2036141659, 2036141734, 366414466, 1374412934, 6729387367, 3167018766, 762368912, 6116136071, 6720471656, 366458878, 2290177717, 710021188, 2293477517, 3167021689, 701716344, 710021190, 2813684253, 366418486, 2813684238, 6349849903, 4074553188, 4074553187, 3167021690, 366369424, 5765047045, 2353049578, 366435377, 3167021691, 6349849905, 6349849907, 2293477524, 2322648483, 366472259, 2081907944, 366443652]",,asphalt,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,39513623,,secondary,,Đường Lê Đại Hành,,,,,,"[4632239802, 6733968981, 2434647890, 5778485955, 5778485959, 5778485957, 2434730479, 6724299667, 366372500, 6724299669, 2434730478, 366381218, 3150623832, 6736464929]",3,asphalt,,,,,,,,yes,,,,,,,,no|yes|,designated|yes|,no|yes|yes,no|no|yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,57039414,,tertiary,,Trần Huy Liệu,,,,,,"[366375452, 3761201958, 3168924675, 1390350838, 723979385, 1390350831, 6349849885, 5765007188, 366470635, 366398854, 6349849891, 5352159391, 5352159367, 6349849892, 5352159389, 5765007161, 3168063562, 2431839592, 701716350]",,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,59449898,,primary,,Đường Nguyễn Văn Linh,,,,,,"[366371791, 6750892389, 6751152197, 2358286022]",2,asphalt,,,,,,,80,yes,,,no,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,59449904,,primary,,Đường Nguyễn Văn Linh,,,,,,"[737167452, 366371791]",2,asphalt,Nguyen Van Linh,,,,,,80,yes,,,no,,,,,,,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,112286502,,residential,,Hẻm 549,,,,,,"[366440405, 5733448387, 5733035575, 760844035, 724227327, 5733035579, 5733035598, 366372479]",,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,120276781,,tertiary,,Đường Phan Văn Trị,,,,,,"[6770635835, 6770635830, 4871303724, 366427547, 6770635828, 3181108998, 4903015541, 366368776, 4433904569, 366386865, 3806430575, 4903108791, 2280550352, 366376494, 4447328641, 6770464413, 2280551548, 4432379442, 6770645384, 5716655318, 5716655311, 6522618897, 366386670, 6770645382, 5716655313, 4554750024, 4432379434, 6770643376, 6790696632, 6790696629, 4433922025, 4433922023, 3181108999, 5886313832, 6772256078, 3640162988, 366422416, 5724836623, 6772467497, 4905103832, 6772467495, 6760263671, 366383283, 6760263672, 5886777923, 366449704, 5886777924, 366470381, 366439525, 4905117692, 5716927840, 3181109000, 4937783796, 6760309062, 366448707, 366401822, 6760598412, 4440176377, 6760598405, 6349128585, 5750808991]",2,asphalt,Phan Van Tri,,,,,,,yes,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,136505781,,secondary_link,,Trần Não,,,,,,"[366369725, 1497312731]",,,Tran Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,158347216,,tertiary,,Nguyễn Thái Bình,,,,,,"[366412850, 366372360, 6544227210, 366447029, 366474491, 1404352818, 2078950867, 6636732455, 2078950860, 6636732456, 366433800, 2078950804, 6636732454, 6257994039, 366367322, 366386184, 366434942, 366369553, 366442614, 2081753711, 2078950862, 2081753823, 366426889, 6636732457, 366408598, 6636732459, 6636732458, 366444740]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,168038884,,tertiary,,Đường Trần Xuân Soạn,,,,,,"[5462422209, 5813691633, 2692556747, 2309294271, 5813691634, 2156217894, 3171499320, 2154852773, 6783155103, 2156217910, 2692556767, 366372405, 2692556769, 366469352, 366381209, 2692556772, 2692556774, 6435398354, 366438592, 6783155104, 6778201375, 6778201368, 366431629, 6783155102, 3171499319, 6778201365, 5813622284, 5813622291, 366382203, 366427276, 6783155101, 5778659796, 5778659804, 6783155100, 5778659794, 2314025626, 366463885, 366390363, 3171499318, 366464405, 2159588450, 5778659792, 366425895, 5778659785, 2159588451, 3171493702, 366422333, 2159588453, 2159588455, 6783155099, 366388361, 6783155098, 5778755637, 6783155097, 6782982343, 2305841743, 366441577, 6783171978, 366473777, 2303264102, 366439129, 5778755626, 6783171977, 366438993, 2302060726, 6783171976, 5778755617, 2302060720, 2302060719, 2156217932, 6783171975, 366473188, 6783106422, 6783106417, 2156217933, 366402244, 6783106410, 5778820370, 2156217936, 2156217937, 6769884409, 366466532, 6769884411, 5778820376, 2156217938, 6783171974, 366456988, 6783075577, 6783075578, 366452862, 6783075579, 366448098, 2156217945, 6783171973, 6783075580, 6783075576, 6783075581, 6783171972, 366416132, 2156217953, 6783171971, 2303333459, 2156217960, 2303333462, 2303333461, 6783075575, 6783075582, 6783075574, 366408843, 6783171970, 6783075573, 6783075572, 6783075583, 6783171963, 1767857939]",2,asphalt,Đường Tran Xuan Soan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,189017054,,secondary,,Đường Hải Thượng Lãn Ông,,,,,,"[3160564528, 4627815557, 2246167633, 6727805079, 6727805080, 366372283, 4627806631, 6727805076, 1996655435, 6732204423]",3,asphalt,Hai Thuong Lan Ong Street,,海上懒翁街,,,,,yes,,,,,,,,,,no|yes|yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,189027805,,residential,,Kim Biên,,,,,,"[366416507, 366372283]",2,asphalt,Kim Bien Street,,金边街,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,189027824,,tertiary,,Đường Thuận Kiều,,,,,,"[366392112, 2495830335, 6751272538, 6754252052, 746617451, 6754252054, 6760594566, 6754252055, 4929793638, 6772430149, 6712167323, 366380992, 6712167321, 5674570653, 6770512338, 366369343, 6770512336, 3171990256, 6770512335, 366433611, 6770512334, 5813896035]",2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,205650782,,residential,,Hẻm 967 Trần Xuân Soạn,,,,,,"[366372405, 2156217884, 2156217854, 2156217802, 2156217771]",,asphalt,,,,,,,,,no,yes,,,,,,,,,,,,,,Hẻm 861 Trần Xuân Soạn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,213726584,,tertiary,,Lạc Long Quân,,,,,,"[5769406279, 5769406258, 366368670, 5769406278, 5769406277, 5769406290, 5769406276, 5769406275, 6269039001, 6269039005, 5769406274, 5769406273, 5769406272, 5769406271, 5769406270, 5772508143, 5769406269, 6269039024, 5769406268, 6269039021, 5769406267, 5769343546]",,,Lac Long Quan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220216404,,tertiary,,Trương Quốc Dung,,,,,,"[2008273927, 366369424]",,,Truong Quoc Dung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220216406,,residential,,Trương Quốc Dung,,,,,,"[366369424, 6349849945, 5765047042, 366455074, 6349849921, 5763097096, 366408031, 366417361]",,,Truong Quoc Dung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220972414,,secondary,,Đường An Dương Vương,,,,,,"[4628956511, 6788952773, 6726883947, 6727012926, 366371650, 6727012924, 5805637463, 3151254797, 6727012922, 6639599303, 366466647, 6727012921, 6727023643, 5598914621, 5794913265, 5794913275, 5805820852, 3116315714, 5794913283, 5794913321, 6727039415, 1793489523, 6727039413, 6727039412, 5794940759, 1541029245, 6727058337, 6727058336, 5598913731, 1765166512, 6727058335, 5795001640, 366462922]",4,asphalt,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
