level,max_velocity,name,type,id,lat,lon,tags.highway,tags.railway,tags.traffic_signals,tags.barrier,tags.junction,tags.name,tags.note,tags.addr:street,tags.addr:housenumber,tags.operator,tags.name:vi,tags.access,nodes,tags.addr:city,tags.addr:district,tags.name:en,tags.ref,tags.addr:subdistrict,tags.service,tags.oneway,tags.old_name,tags.surface,tags.name:zh,tags.maxspeed,tags.foot,tags.bicycle,tags.layer,tags.bridge_name,tags.bridge_name:en,tags.bridge,tags.motorcar,tags.motorcycle:oneway,tags.bicycle:oneway,tags.horse,tags.lanes,tags.motorroad,tags.construction,tags.int_ref,tags.alt_name,tags.amenity,tags.crossing,tags.oneway:bicycle,tags.oneway:motorcar,tags.oneway:motorcycle,tags.motorcycle,tags.cycleway,members,tags.hour_off,tags.hour_on,tags.type,tags.except,tags.restriction,tags.network,tags.public_transport,tags.bench,tags.shelter,tags.building,tags.bridge:name,tags.bridge:name:en,tags.int_name,tags.lit,tags.motor_vehicle,tags.tourism,tags.car,tags.hgv,tags.area,tags.tactile_paving,tags.crossing_ref,tags.source,tags.name:de,tags.bus,tags.ski,tags.snowmobile,tags.wheelchair,tags.entrance,tags.religion,tags.name:ru,tags.noexit,tags.cuisine,tags.diet:vegetarian,tags.diet:vegan,tags.sidewalk,tags.motorcar:backward,tags.old_name:vi,tags.old_name:fr,tags.shop,tags.leisure,tags.name:vi-hani,tags.old_name:zh,tags.addr:province,tags.old_name:en,tags.addr:housename,tags.addr:postcode,tags.highway_1,tags.name:es,tags.width,tags.supervised,tags.name:pt,tags.description,tags.source:maxspeed,tags.fee,tags.parking,tags.tunnel,tags.proposed,tags.button_operated,tags.traffic_signals:sound,tags.level,tags.bicycle:forward,tags.ele,tags.addr:street:name,tags.maxheight,tags.stop,tags.minspeed,tags.maxweight,tags.phone,tags.website,tags.name:ja,tags.name:th,tags.fixme,tags.lay,tags.addr:place,tags.information,tags.ferry,tags.covered,tags.motorcar:forward,tags.footway
3,,Quốc lộ 1,secondary,463,,,secondary,,,,,Quốc lộ 1,,,,,,,"[1958801847, 5758138442, 5758137718, 5758137704, 2953642940, 1958801851, 1958801857, 5762613599, 1958801861, 366437727, 1958801891, 1958801899, 1958801901, 1958801909, 1958801911, 1958801913, 5772687789, 4068085501, 5772687788, 5762601996, 5772687795, 5762601997]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,trunk_link,464,,,trunk_link,,,,,,,,,,,,"[1958801550, 1958801536, 2938729550, 2938729548, 2938729549, 4068051915, 2938729547, 1958801509, 1958801511, 2024973111, 5778173090, 4837917592, 1958801525, 1958801529, 1958801534, 1958801544, 4068051916, 1958801547, 4068051917, 5778218355, 1958801553, 2131993872, 1958801559, 1958801562, 5778173005, 1958801571]",,,,,,,yes,,,,,,,,,,,,,,,,,,AH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,45.0,Cầu vượt Trạm 2,trunk_link,465,,,trunk_link,,,,,Cầu vượt Trạm 2,,,,,,,"[1958801408, 4068038599, 1958801398, 4068038600, 4068038601, 1958801372, 1958801361, 4068038602, 4068038603, 1958801331, 4068038604, 4068038605, 1958801321, 4068038606, 1958801318, 4068038607, 1958801328, 4068038608, 1958801332, 1958801359, 4068038609, 1958801370, 4068038610, 1958801380, 4068038611, 4068038612, 1958801399, 4068038613, 1958801406, 4068038614, 4068038615, 1958801413, 1958801415, 1958801428]",,,,1A,,,yes,,,,45,,,,,,,,,,,,,,AH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,Xa Lộ Hà Nội,trunk_link,466,,,trunk_link,,,,,Xa Lộ Hà Nội,,,,,,,"[1958801315, 1958801327, 1958801329, 4934947973, 1958801334, 4068031139, 1958801335, 1958801333, 4068031140, 1958801330, 1958801323, 1958801316, 1958801310, 1958801308, 1958801304, 4068031147, 1958801303, 4068031146, 1958801294, 1958801291, 1958801288, 4068031143, 1958801284, 2325360658, 4068031144, 1958801292]",,,,QL.52,,,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,primary_link,467,,,primary_link,,,,,,,,,,,,"[1958801686, 1958801673, 1958801670, 1958801666, 4068085461, 1958801660, 5762654860]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,primary_link,468,,,primary_link,,,,,,,,,,,,"[5762654859, 1958801662, 4068017783, 1958801665, 4068017784, 1958801668, 1958801664]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Nguyễn Du,tertiary,469,,,tertiary,,,,,Nguyễn Du,,,,,,,"[411926624, 411926201, 1861212932, 2408529960, 411919313, 411919306, 411919486, 5778421271, 411926696]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Tôn Thất Thuyết,tertiary,470,,,tertiary,,,,,Tôn Thất Thuyết,,,,,,,"[366383425, 1987340053, 1987338460, 1987338784, 1767857972, 1987339105, 1767858064]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,40.0,,primary_link,471,,,primary_link,,,,,,,,,,,,"[4609022571, 1996654578, 4621552216, 1996653933]",,,,,,,yes,,asphalt,,40,yes,yes,,,,,no,,,no,1,,,,,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,50.0,Võ Văn Kiệt,primary,472,,,primary,,,,,Võ Văn Kiệt,,,,,,,"[1996654292, 4618374509, 1996654051, 4618374502, 1996653940, 4618374496, 4618374495, 1997154497, 1996654469, 4618427491, 1996654136, 1996655105, 4618427492, 1996654564, 1996655669, 1996655651, 1996654166, 1996654213, 1996655819, 1996654504, 1996654538, 1996655358, 1996655856, 1996654120, 1996655581, 1996655449, 4618374500, 5816803084, 1996655152, 1996655304, 4618374499, 1996655503, 1996654187, 4618374498, 4611905370, 4611905368, 5813970740, 1996655354, 1996654390, 4611905362, 5813971193, 4609356096, 1996655538, 1996655093, 4618434250, 1996654170, 1996655095, 1996655702, 1996654598, 1996655723, 4609356097, 1996655091, 1996654296, 1996654745, 5816931144, 1996655098, 1996655112, 1996654202, 1996654545, 4618427510, 678474547, 4618427511, 4618427512, 366453958, 4618427514, 4618427513, 366449673, 366407164, 1996655609, 4611982112, 4611982109, 4626959290, 4611982111, 1996653933, 1996745862, 1996653947, 366411899, 1996745107, 1996745224, 366430129, 1996655203, 1996654321, 366453095, 5800355544, 366428802, 366467096, 366476403, 4627835021, 366469297, 366385222, 5800355518, 366415507, 4611681463, 366410298]",,,,,,,yes,,asphalt,,50,yes,yes,,,,,no,,,no,1,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,secondary_link,473,,,secondary_link,,,,,,,,,,,,"[1996654045, 4191281709, 1996655435]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,40.0,,trunk_link,474,,,trunk_link,,,,,,,,,,,,"[4611982113, 4611982112, 5814325570]",,,,,,,yes,,asphalt,,40,no,no,,,,,designated,,,no,1,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Võ Văn Kiệt,primary,475,,,primary,,,,,Võ Văn Kiệt,,,,,,,"[1996654026, 2666742991, 2666742980, 1996654006, 1996654940, 1996654892, 1996654022, 3338020337, 1996654208, 3338020332, 3338020327, 2131959241, 4594765213, 5500064106, 3338020301, 5772159000, 5268007024, 3338020294, 5795269937, 3338020192, 5795270655, 3338020187, 3338020186, 3338020181, 1996654898, 1996654212, 5811504035, 3338020171, 3338020168, 5811283440, 1996745647, 3338020159, 1996655118, 1996654191, 4593777904, 3338020134, 5811285085, 5811285079, 5811285101, 5811285109, 5814168788, 3338020129, 1996654028]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,Trần Hưng Ðạo,secondary,476,,,secondary,,,,,Trần Hưng Ðạo,,,,,Trần Hưng Đạo,,"[4614188862, 5816803133, 366428062, 366434709, 5674570727, 1996653998, 1996653994, 1996654455]",,,Tran Hung Dao Street,,,,yes,,,陳興道路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,Hải Thượng Lãn Ông,secondary,477,,,secondary,,,,,Hải Thượng Lãn Ông,,,,,,,"[3160564528, 4627815557, 2246167633, 366372283, 4627806631, 1996655435, 4627806628, 1996745109, 366380878, 1996655243]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,secondary,478,,,secondary,,,,,,,,,,,,"[1996654142, 4609063287, 1996745840, 4627838047, 1996655330]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Phú Hữu,tertiary,479,,,tertiary,,,,,Phú Hữu,,,,,,,"[1996654081, 4567915163, 366429233, 3160543548, 366453620, 1996654934]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Nguyễn Tri Phương,primary,480,,,primary,,,,,Nguyễn Tri Phương,,,,,,,"[4631143725, 4631143724, 4631143713, 1996654153]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,Trần Hưng Ðạo,secondary,481,,,secondary,,,,,Trần Hưng Ðạo,,,,,Trần Hưng Đạo,,"[4631738600, 5816871670, 5816931356, 5816871667, 366413446, 4309718849, 5816871664, 4309718850, 5816931419, 366453009, 4979973979, 3160545660, 1997154385, 5674570722, 366433158, 3160545659, 366451131, 366459461, 1997154777, 1997154696, 5816921540, 3160545658, 366455871, 5814201563, 5814201562, 5816803131, 5814201565, 5814201564, 5814201566, 5814201567, 4614188870]",,,Tran Hung Dao Street,,,,yes,,,陳興道路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60.0,Hầm sông Sài Gòn,trunk,482,,,trunk,,,,,Hầm sông Sài Gòn,,,,,Hầm sông Sài Gòn,,"[2380787699, 1996655334, 2380787698, 2380787697, 1996654233, 1996655349, 1996654342, 1996654097, 1996653961, 1996653964]",,,Saigon River Tunnel,,,,yes,,asphalt,西貢河隧道,60,no,yes,-1,,,,,,,no,3,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,
2,,Hồng Bàng,primary,483,,,primary,,,,,Hồng Bàng,,,,,Hồng Bàng,,"[1996655300, 366435118, 3160545656, 4589089705, 366405813, 366412419, 5890133163, 5890133160, 5890133158, 5890133161, 1996654477, 4616029237, 5674570717, 5803147461, 4613947568, 4620312299, 4613947565, 366370846, 5816931401, 5816931395, 3151254802, 5816931418, 366368048, 5803395574, 4616029241]",Ho Chi Minh,5,Hong Bang Street,,,,yes,,,鴻龐路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,40.0,Bến Hàm Tử,tertiary,484,,,tertiary,,,,,Bến Hàm Tử,,,,,Bến Hàm Tử,,"[5813971193, 4618434249, 1996655028, 1996654116, 5813971185, 5816803104, 3462850858, 1996654979, 1996654153, 4611587129, 1996654225, 1996654975, 5816871666, 1996655657, 1996654396, 1996654745]",,,,,,,yes,,asphalt,,40,yes,yes,,,,,,,,no,2,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,Bến Hàm Tử,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,secondary,485,,,secondary,,,,roundabout,,,,,,,,"[4614188854, 1996654273, 4608963418, 4614188866, 1996655243, 1996654336, 1996654788, 4627835023, 1996654435, 4608963419, 1996655629, 1996655545, 1996654895, 1996654424, 1996654447, 1996654802, 1996654797, 1996654356, 4614188876, 1996655233, 4614188877, 1996655249, 4614188878, 4614188865, 4614188854]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Nguyễn Tri Phương,primary,486,,,primary,,,,,Nguyễn Tri Phương,,,,,,,"[4609356098, 1996654282, 4609356097, 1996654979]",,,,,,,yes,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,secondary,487,,,secondary,,,,,,,,,,,,"[5816921535, 4621545455, 4611982109]",,,,,,,yes,,asphalt,,,,yes,,,,,,,,no,1,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,Cầu Chà Và,secondary,488,,,secondary,,,,,Cầu Chà Và,,,,,,,"[1996655461, 1996654725, 1996655605, 1996654786, 1996655319, 1996654465, 1996655531, 1996654263]",,,,,,,yes,,asphalt,,,,,1,,,yes,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,40.0,,trunk_link,489,,,trunk_link,,,,,,,,,,,,"[5814325565, 4609012982, 4611982111, 1996654059]",,,,,,,yes,,asphalt,,40,no,no,,,,,designated,,,no,2,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,primary_link,490,,,primary_link,,,,,,,,,,,,"[1996655657, 1996655340, 1996654499, 1996655466, 1996654770, 1996654296]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,primary_link,491,,,primary_link,,,,,,,,,,,,"[1996655609, 4609012981, 5814325564]",,,,,,,yes,,asphalt,,,yes,yes,,,,,no,,,no,1,,,,,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,Cầu Chà Và,secondary,492,,,secondary,,,,,Cầu Chà Và,,,,,,,"[1996654122, 1996654210, 1996655508, 1996655004, 1996655834, 1996653945, 1996654239, 1996653935]",,,,,,,yes,,,,,,,1,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,primary,493,,,primary,,,,roundabout,,,,,,,,"[1996654847, 4616029233, 1996654755, 4615972580, 1996745628, 1996654908, 4613947561, 4615972581, 1996655099, 4613947556, 4616029231, 4616029227, 4613947562, 4616029232, 1996745427, 1996654222, 4613947558, 1996654081, 1996654183, 1996655115, 4613947559, 1996655300, 1996655328, 1996655127, 1996654847]",,,,,,,yes,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Phạm Hùng,primary,494,,,primary,,,,,Phạm Hùng,,,,,,,"[2040317235, 4631143718, 4631143721, 2042473362, 3186096228, 2042473838, 5816976729, 366387952, 383552880]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Võ Văn Kiệt,primary,495,,,primary,,,,,Võ Văn Kiệt,,,,,,,"[1769173950, 1996655021, 1996654636, 1996654843, 1996654066, 1996654193, 1996655313, 1996654172, 1996654158]",,,Vo Van Kiet Highway,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Tạ Uyên,tertiary,496,,,tertiary,,,,,Tạ Uyên,,,,,Tạ Uyên,,"[4979973934, 2434653581, 4976692672, 4986067947, 4979973925, 4979973929, 4986067949, 4979973931, 4986067951, 5778381619, 4929793648, 6174054708, 5802861304, 2309763574, 6174054718, 4979973976, 5778381623]",Ho Chi Minh,11,Ta Uyen,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Mai xuân Thưởng,tertiary,497,,,tertiary,,,,,Mai xuân Thưởng,,,,,,,"[5800279211, 5800279212, 5800279213, 5800279209, 5800279215, 5800279214, 5800279216, 5800279217, 5800279191, 5800279226, 5800279225, 5800279227, 5800279229, 5800279224, 5800279228, 5800279223, 5800279230, 4195286270, 4195286234, 5800279222, 366431375, 4202267611, 4202267591, 5764874756]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Phạm Đình Hổ,tertiary,498,,,tertiary,,,,,Phạm Đình Hổ,,,,,,,"[1996745394, 5811935469, 366397332, 4583483799, 4202268796, 3171989011, 4202268808, 5813814373, 1996745606]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Xóm Củi,tertiary,499,,,tertiary,,,,,Xóm Củi,,,,,,,"[1996745421, 1996745788, 1996745380, 1996745822, 1996745814]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,tertiary,500,,,tertiary,,,,,,,,,,,,"[5813896035, 1996745895, 4614188857, 5890133164]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Thuận Kiều,tertiary,501,,,tertiary,,,,,Thuận Kiều,,,,,,,"[366392112, 2495830335, 746617451, 4929793638, 366380992, 5674570653, 366369343, 3171990256, 366433611, 5813896035]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,An Dương Vương,primary,502,,,primary,,,,,An Dương Vương,,,,,An Dương Vương,,"[5780574588, 5805637454, 5817380554, 5802993757]",,Quan 5,An Duong Vuong Street,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,Cầu Calmette,trunk_link,503,,,trunk_link,,,,,Cầu Calmette,,,,,,,"[1767909382, 1996655640, 1767909425, 1996655421, 3335314143, 3335314144, 1767909356]",,,Calmette Bridge,,,,yes,,,,,,,1,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ðiện Biên Phủ,primary,504,,,primary,,,,,Ðiện Biên Phủ,,,,,,,"[411918417, 5058497796, 5003306422, 411921368, 411918408, 411918937, 4421905095, 698217105, 5764817338, 5764817339, 5764817340]",,,,,,,yes,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Trần Minh Quyền,tertiary,505,,,tertiary,,,,,Trần Minh Quyền,,,,,,,"[4646769632, 5058497774, 5058497766, 5059496013, 5058497764, 411918937]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Trường Sa,tertiary,506,,,tertiary,,,,,Trường Sa,,,,,,,"[1998235357, 3861856287, 1998235361, 2230563437, 3285275358]",,,Truong Sa Road,,,,no,,,长沙路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ðiện Biên Phủ,primary,507,,,primary,,,,,Ðiện Biên Phủ,,,,,,,"[411926705, 3014433882, 411926453, 4019534788, 411925981, 4066381582, 676561490]",,,Dien Bien Phu Road,,,,yes,,asphalt,奠边府路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,Cầu Ðiện Biên Phủ,trunk,508,,,trunk,,,,,Cầu Ðiện Biên Phủ,,,,,,,"[411918883, 1998781619, 676560165]",,,Dien Bien Phu Bridge,,,,yes,,,奠边府桥,,,,1,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cầu Điện Biên Phủ,Dien Bien Phu Bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Ðiện Biên Phủ,primary,509,,,primary,,,,,Ðiện Biên Phủ,,,,,,,"[1998235279, 4122304295, 4066381583, 1998235285, 5772088454, 3014433881, 1998235344, 1998235336, 5772015884]",,,Dien Bien Phu Road,,,,yes,,asphalt,奠边府路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Trường Sa,tertiary,510,,,tertiary,,,,,Trường Sa,,,,,,,"[728690561, 366447584, 366375173, 5737980933, 366431882, 366414422, 5775034881, 5775034879, 3068630139, 366449849, 5775034874, 366381693, 5737980880, 5671815957, 5671815956, 5775034846, 366436827, 1998235339, 5775034841, 1998235306]",,,Truong Sa Road,,,,no,,,长沙路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Võ Văn Kiệt,primary,511,,,primary,,,,,Võ Văn Kiệt,,,,,Võ Văn Kiệt,,"[2358070596, 2380787711, 1996654554, 1996654049, 1769173870, 1996654140, 1996654441, 1861212907, 1769173868, 1998452788]",,,Vo Van Kiet Highway,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Nam Kỳ Khởi Nghĩa,primary,512,,,primary,,,,,Nam Kỳ Khởi Nghĩa,,,,,,,"[2008273915, 2036141687, 5769878580, 5769878578, 2008273913, 5769878576, 1226533641, 5769720340, 2036141720, 3928550709, 2008273911, 2230842248, 1226533640, 2036141693, 2230608746, 2008273910, 1226533638, 2036141676, 2008273909, 2036141704]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Nguyễn Văn Trỗi,primary,513,,,primary,,,,,Nguyễn Văn Trỗi,,,,,,,"[2008273931, 4597421882, 2008273930, 2081907930, 1226533639, 2293477528, 4191172069, 1226533636, 2008273929, 2008273928, 5765047048, 2008273927, 1226533637, 5765047055, 2146838336, 2008273926, 2813684254, 4191224564, 2008273925, 1226533643, 2293477527, 3758592340, 2008273924, 6116136066, 2008273923, 2290177719, 1226533642, 5765007175, 2008273922, 2008273921, 2008273918, 2036141668, 2008273916]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
