segment_id,s_node_id,e_node_id,length,max_velocity,street_level,street_name,segment_type,long_snode,lat_snode,long_enode,lat_enode,street_type,src,dst,edge_index
57480,2210845345,2210845346,0.05,40.0,3,Quốc lộ 1A,trunk_link,106.6301001,10.8504859,106.6305511,10.8503771,trunk_link,3200,3201,6994
57481,2210845346,5740594877,0.03,40.0,3,Quốc lộ 1A,trunk_link,106.6305511,10.8503771,106.6308139,10.8502828,trunk_link,3201,8537,6995
57482,5740594877,2210845355,0.011,40.0,3,Phường Đông Hưng Thuận,trunk_link,106.6308139,10.8502828,106.6309142,10.850249,trunk_link,8537,3204,6996
57483,2210845355,5740594875,0.026,40.0,3,Quốc lộ 1A,trunk_link,106.6309142,10.850249,106.631134,10.8501473,trunk_link,3204,8536,6997
57484,5740594875,2210845354,0.018,40.0,3,Quốc lộ 1A,trunk_link,106.631134,10.8501473,106.631284,10.8500778,trunk_link,8536,3203,6998
57485,2210845354,4069469207,0.036,40.0,3,Quốc lộ 1A,trunk_link,106.631284,10.8500778,106.6315748,10.8499242,trunk_link,3203,6090,6999
57494,5767074499,5767074495,0.027,50.0,4,Quốc lộ 1,tertiary,106.653529,10.8618415,106.6537784,10.861831,tertiary,9605,9604,7000
57746,4069486207,4069486208,0.033,60.0,4,Quốc lộ 1,tertiary,106.6249798,10.8493245,106.6247057,10.8491978,tertiary,6108,6109,7001
57748,4069486209,5740628070,0.05,60.0,4,Quốc lộ 1,tertiary,106.6239855,10.8488627,106.6235678,10.8486768,tertiary,6110,8538,7002
57761,4074722833,4074702165,0.036,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6596935,10.7737387,106.6599275,10.7739717,tertiary,6149,6136,7003
57762,4074722833,4074702166,0.033,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6596935,10.7737387,106.6594764,10.7735308,tertiary,6149,6137,7004
57763,4074702166,4074722833,0.033,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6594764,10.7735308,106.6596935,10.7737387,tertiary,6137,6149,7005
57764,4074702166,4074718465,0.004,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6594764,10.7735308,106.6594518,10.7735034,tertiary,6137,6145,7006
57765,4074718465,4074702166,0.004,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6594518,10.7735034,106.6594764,10.7735308,tertiary,6145,6137,7007
57766,4074718465,4074702239,0.014,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6594518,10.7735034,106.6593643,10.7734062,tertiary,6145,6141,7008
57767,4074702239,4074718465,0.014,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6593643,10.7734062,106.6594518,10.7735034,tertiary,6141,6145,7009
57768,4074702239,4074715713,0.034,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6593643,10.7734062,106.659152,10.7731728,tertiary,6141,6144,7010
57769,4074715713,4074702239,0.034,40.0,4,Đường Lý Thường Kiệt,tertiary,106.659152,10.7731728,106.6593643,10.7734062,tertiary,6144,6141,7011
57770,4074715713,4074702168,0.02,40.0,4,Đường Lý Thường Kiệt,tertiary,106.659152,10.7731728,106.659027,10.7730367,tertiary,6144,6138,7012
57771,4074702168,4074715713,0.02,40.0,4,Đường Lý Thường Kiệt,tertiary,106.659027,10.7730367,106.659152,10.7731728,tertiary,6138,6144,7013
57772,4074702168,4074702170,0.051,40.0,4,Đường Lý Thường Kiệt,tertiary,106.659027,10.7730367,106.6587948,10.7726362,tertiary,6138,6139,7014
57773,4074702170,4074702168,0.051,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6587948,10.7726362,106.659027,10.7730367,tertiary,6139,6138,7015
57774,4074702170,4074702171,0.011,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6587948,10.7726362,106.6587366,10.7725486,tertiary,6139,6140,7016
57775,4074702171,4074702170,0.011,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6587366,10.7725486,106.6587948,10.7726362,tertiary,6140,6139,7017
57776,4074702239,4074726930,0.027,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6593643,10.7734062,106.6594893,10.7731942,tertiary,6141,6153,7018
57777,4074726930,4074702239,0.027,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6594893,10.7731942,106.6593643,10.7734062,tertiary,6153,6141,7019
57778,4074726930,4074702240,0.023,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6594893,10.7731942,106.6595966,10.7730123,tertiary,6153,6142,7020
57779,4074702240,4074726930,0.023,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6595966,10.7730123,106.6594893,10.7731942,tertiary,6142,6153,7021
57780,4074702171,4074715713,0.082,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6587366,10.7725486,106.659152,10.7731728,tertiary,6140,6144,7022
57781,4074715713,4074702171,0.082,40.0,4,Đường Lý Thường Kiệt,tertiary,106.659152,10.7731728,106.6587366,10.7725486,tertiary,6144,6140,7023
57782,4074715713,4074726929,0.034,40.0,4,Đường Lý Thường Kiệt,tertiary,106.659152,10.7731728,106.6594662,10.7731915,tertiary,6144,6152,7024
57783,4074726929,4074715713,0.034,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6594662,10.7731915,106.659152,10.7731728,tertiary,6152,6144,7025
57784,4074726929,4074726930,0.002,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6594662,10.7731915,106.6594893,10.7731942,tertiary,6152,6153,7026
57785,4074726930,4074726929,0.002,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6594893,10.7731942,106.6594662,10.7731915,tertiary,6153,6152,7027
57786,2036083316,411925944,0.011,40.0,3,Tôn Đức Thắng,secondary,106.705531,10.7828412,106.7056039,10.7829212,secondary,2866,1672,7028
57791,3116339953,5642914065,0.031,40.0,2,Ðiện Biên Phủ,primary,106.6941479,10.7869388,106.6943518,10.787143,primary,4627,8037,7029
57793,411918853,2231192590,0.065,40.0,2,Ðiện Biên Phủ,primary,106.6947432,10.7875352,106.6951575,10.7879641,primary,1422,3271,7030
57794,2231192590,411926585,0.063,40.0,2,Ðiện Biên Phủ,primary,106.6951575,10.7879641,106.6955625,10.7883712,primary,3271,1771,7031
57795,411926585,2364031759,0.056,40.0,2,Ðiện Biên Phủ,primary,106.6955625,10.7883712,106.6959277,10.7887335,primary,1771,3785,7032
57796,2364031759,411918497,0.015,40.0,2,Ðiện Biên Phủ,primary,106.6959277,10.7887335,106.6960283,10.7888334,primary,3785,1385,7033
57797,411918497,411922212,0.027,40.0,2,Ðiện Biên Phủ,primary,106.6960283,10.7888334,106.6961988,10.7890096,primary,1385,1549,7034
57799,411925979,3116339954,0.012,40.0,2,Ðiện Biên Phủ,primary,106.6966421,10.7894757,106.6967242,10.7895582,primary,1679,4628,7035
57800,3116339954,2297774611,0.031,40.0,2,Ðiện Biên Phủ,primary,106.6967242,10.7895582,106.6969229,10.789758,primary,4628,3505,7036
57802,411926477,3167010080,0.115,40.0,2,Hai Bà Trưng,primary,106.6937109,10.7864896,106.6928869,10.7871413,primary,1749,4858,7037
57803,3167010080,411926477,0.115,40.0,2,Hai Bà Trưng,primary,106.6928869,10.7871413,106.6937109,10.7864896,primary,4858,1749,7038
57804,3167010080,411926344,0.132,40.0,2,Hai Bà Trưng,primary,106.6928869,10.7871413,106.6919402,10.78789,primary,4858,1731,7039
57805,411926344,3167010080,0.132,40.0,2,Hai Bà Trưng,primary,106.6919402,10.78789,106.6928869,10.7871413,primary,1731,4858,7040
57806,366462993,2081881226,0.064,40.0,4,Bùi Thị Xuân,unclassified,106.6626344,10.7984947,106.6628737,10.7979599,unclassified,1099,3047,7041
57897,1784329627,411918475,0.024,40.0,4,Cao Thắng,tertiary,106.6807913,10.771198,106.68096,10.7710539,tertiary,2417,1380,7042
57901,411925572,3164261855,0.021,40.0,4,Cao Thắng,tertiary,106.6805562,10.7713988,106.6807047,10.771272,tertiary,1646,4841,7043
57903,411925590,411925572,0.023,40.0,4,Cao Thắng,tertiary,106.6803906,10.7715403,106.6805562,10.7713988,tertiary,1647,1646,7044
57905,411921223,411925590,0.023,40.0,4,Cao Thắng,tertiary,106.6802249,10.7716819,106.6803906,10.7715403,tertiary,1519,1647,7045
57907,411921218,411921223,0.023,40.0,4,Cao Thắng,tertiary,106.6800643,10.7718191,106.6802249,10.7716819,tertiary,1518,1519,7046
57909,411918638,411921218,0.031,40.0,4,Cao Thắng,tertiary,106.6798441,10.7720072,106.6800643,10.7718191,tertiary,1399,1518,7047
57911,411918482,411918638,0.042,40.0,4,Cao Thắng,tertiary,106.6795526,10.7722563,106.6798441,10.7720072,tertiary,1382,1399,7048
57913,411918655,411918482,0.055,40.0,4,Cao Thắng,tertiary,106.6791758,10.7725943,106.6795526,10.7722563,tertiary,1404,1382,7049
57915,5764817348,411918655,0.023,40.0,4,Cao Thắng,tertiary,106.6790204,10.7727339,106.6791758,10.7725943,tertiary,9443,1404,7050
57919,5769390203,2952826398,0.01,40.0,4,Tam Bình,tertiary,106.7380668,10.855968,106.7381233,10.8560454,tertiary,9787,4476,7051
57936,366383490,3091108615,0.061,40.0,4,Nguyễn Văn Bá,tertiary,106.7707504,10.8451212,106.7710376,10.8455968,tertiary,176,4588,7052
57947,2217824803,366475114,0.11,40.0,4,Nguyễn Văn Bá,tertiary,106.7729343,10.8488911,106.7724049,10.848047,tertiary,3233,1239,7053
57948,2217824803,366381962,0.051,40.0,4,Nguyễn Văn Bá,tertiary,106.7729343,10.8488911,106.7731733,10.8492918,tertiary,3233,158,7054
57950,366381962,4934840853,0.009,40.0,4,Nguyễn Văn Bá,tertiary,106.7731733,10.8492918,106.7731994,10.8493702,tertiary,158,7163,7055
57954,696860119,366371920,0.03,40.0,4,Chu Văn An,unclassified,106.7045663,10.8111947,106.7048425,10.811203,unclassified,1876,68,7056
58016,411926428,3250474561,0.076,40.0,2,Cách Mạng Tháng Tám,primary,106.6852753,10.7759074,106.6846598,10.7762428,primary,1742,5105,7057
58017,3250474561,3164258337,0.059,40.0,2,Cách Mạng Tháng Tám,primary,106.6846598,10.7762428,106.6841852,10.7764962,primary,5105,4834,7058
58018,3164258337,2520636461,0.035,40.0,2,Cách Mạng Tháng Tám,primary,106.6841852,10.7764962,106.6839026,10.7766471,primary,4834,4131,7059
58019,2520636461,411926439,0.021,40.0,2,Cách Mạng Tháng Tám,primary,106.6839026,10.7766471,106.6837295,10.7767363,primary,4131,1743,7060
58020,411926439,411926405,0.109,40.0,2,Cách Mạng Tháng Tám,primary,106.6837295,10.7767363,106.6828452,10.7772012,primary,1743,1737,7061
58021,411926405,3164258339,0.065,40.0,2,Cách Mạng Tháng Tám,primary,106.6828452,10.7772012,106.6823157,10.7774841,primary,1737,4835,7062
58022,3164258339,4879876939,0.038,40.0,2,Cách Mạng Tháng Tám,primary,106.6823157,10.7774841,106.6820078,10.7776519,primary,4835,7030,7063
58023,4879876939,411919210,0.016,40.0,2,Cách Mạng Tháng Tám,primary,106.6820078,10.7776519,106.6818944,10.7777494,primary,7030,1457,7064
58026,5074799088,4883565871,0.023,40.0,2,Cách Mạng Tháng Tám,primary,106.6668685,10.7857142,106.6670602,10.7856143,primary,7644,7035,7065
58028,4883565871,5074799049,0.018,40.0,2,Cách Mạng Tháng Tám,primary,106.6670602,10.7856143,106.6672062,10.7855352,primary,7035,7643,7066
58117,4952170130,5722292369,0.005,40.0,4,Tân Kỳ Tân Quý,tertiary,106.6193962,10.7994476,106.619441,10.7994679,tertiary,7272,8180,7067
58120,5757838449,3156045475,0.084,40.0,4,Tân Kỳ Tân Quý,tertiary,106.6193043,10.7994117,106.6185838,10.79913,tertiary,9160,4767,7068
58183,1120760987,2079964853,0.033,40.0,2,Cộng Hòa,primary,106.6410452,10.8024968,106.6407379,10.8025225,primary,2089,3014,7069
58184,2079964853,2079964673,0.091,40.0,2,Cộng Hòa,primary,106.6407379,10.8025225,106.6399065,10.8025958,primary,3014,3007,7070
58185,2079964673,2247570697,0.026,40.0,2,Cộng Hòa,primary,106.6399065,10.8025958,106.6396712,10.8026367,primary,3007,3356,7071
58186,2247570697,5663188334,0.019,40.0,2,Cộng Hòa,primary,106.6396712,10.8026367,106.6394949,10.8026776,primary,3356,8053,7072
58187,5663188334,2079964707,0.024,40.0,2,Cộng Hòa,primary,106.6394949,10.8026776,106.6392774,10.802728,primary,8053,3009,7073
58188,2079964707,2079964226,0.029,40.0,2,Cộng Hòa,primary,106.6392774,10.802728,106.6390262,10.8028247,primary,3009,2983,7074
58189,2079964226,2079964543,0.021,40.0,2,Cộng Hòa,primary,106.6390262,10.8028247,106.6388451,10.8029112,primary,2983,3000,7075
58190,2079964543,2079964400,0.031,40.0,2,Cộng Hòa,primary,106.6388451,10.8029112,106.6385982,10.8030627,primary,3000,2995,7076
58191,2079964400,2079964717,0.027,40.0,2,Cộng Hòa,primary,106.6385982,10.8030627,106.6384057,10.8032199,primary,2995,3010,7077
58192,2079964717,2079964979,0.03,40.0,2,Cộng Hòa,primary,106.6384057,10.8032199,106.6382133,10.8034132,primary,3010,3027,7078
58193,2079964979,3168079236,0.076,40.0,2,Cộng Hòa,primary,106.6382133,10.8034132,106.6378226,10.803982,primary,3027,4898,7079
58194,3168079236,2079964072,0.029,40.0,2,Cộng Hòa,primary,106.6378226,10.803982,106.6376734,10.8041993,primary,4898,2974,7080
58195,2302073736,4615680535,0.05,40.0,2,Lý Thường Kiệt,primary,106.6623394,10.7555817,106.662221,10.7560162,primary,3550,6625,7081
58196,4615680535,3116882975,0.047,40.0,2,Lý Thường Kiệt,primary,106.662221,10.7560162,106.6621023,10.7564285,primary,6625,4636,7082
58197,3116882975,2302073735,0.008,40.0,2,Lý Thường Kiệt,primary,106.6621023,10.7564285,106.6620809,10.7565047,primary,4636,3549,7083
58198,2302073735,2302073719,0.015,40.0,2,Lý Thường Kiệt,primary,106.6620809,10.7565047,106.662043,10.7566401,primary,3549,3540,7084
58199,2302073719,2302073750,0.059,40.0,2,Lý Thường Kiệt,primary,106.662043,10.7566401,106.6618976,10.7571594,primary,3540,3556,7085
58200,2302073750,2302073717,0.07,40.0,2,Lý Thường Kiệt,primary,106.6618976,10.7571594,106.6617282,10.7577729,primary,3556,3538,7086
58201,2302073717,2302073747,0.075,40.0,2,Lý Thường Kiệt,primary,106.6617282,10.7577729,106.661546,10.7584256,primary,3538,3555,7087
58202,2302073747,2302073751,0.098,40.0,2,Lý Thường Kiệt,primary,106.661546,10.7584256,106.6613035,10.7592812,primary,3555,3557,7088
58203,2302073751,3116882976,0.046,40.0,2,Lý Thường Kiệt,primary,106.6613035,10.7592812,106.6611901,10.7596862,primary,3557,4637,7089
58204,3116882976,2302073732,0.062,40.0,2,Lý Thường Kiệt,primary,106.6611901,10.7596862,106.6610385,10.7602291,primary,4637,3547,7090
58205,2302073732,2302073726,0.1,40.0,2,Lý Thường Kiệt,primary,106.6610385,10.7602291,106.6607944,10.7610993,primary,3547,3545,7091
58206,2302073726,3116882978,0.043,40.0,2,Lý Thường Kiệt,primary,106.6607944,10.7610993,106.6606888,10.7614763,primary,3545,4639,7092
58207,3116882978,5051610789,0.003,40.0,2,Lý Thường Kiệt,primary,106.6606888,10.7614763,106.6606807,10.7615053,primary,4639,7522,7093
58208,5051610789,5044255759,0.014,40.0,2,Lý Thường Kiệt,primary,106.6606807,10.7615053,106.6606448,10.7616332,primary,7522,7432,7094
58209,5044255759,5051610787,0.01,40.0,2,Lý Thường Kiệt,primary,106.6606448,10.7616332,106.66062,10.7617219,primary,7432,7521,7095
58210,5051610787,5044255758,0.016,40.0,2,Lý Thường Kiệt,primary,106.66062,10.7617219,106.6605799,10.7618653,primary,7521,7431,7096
58211,5044255758,2302073724,0.019,40.0,2,Lý Thường Kiệt,primary,106.6605799,10.7618653,106.6605326,10.762034,primary,7431,3543,7097
58212,2302073724,2841304747,0.042,40.0,2,Lý Thường Kiệt,primary,106.6605326,10.762034,106.66043,10.7624003,primary,3543,4276,7098
58213,2841304747,2302073729,0.062,40.0,2,Lý Thường Kiệt,primary,106.66043,10.7624003,106.6602792,10.7629391,primary,4276,3546,7099
58214,2302073729,2302074153,0.068,40.0,2,Lý Thường Kiệt,primary,106.6602792,10.7629391,106.6601118,10.7635368,primary,3546,3558,7100
58215,2302074153,2302073743,0.032,40.0,2,Lý Thường Kiệt,primary,106.6601118,10.7635368,106.6600323,10.7638205,primary,3558,3553,7101
58216,2302073743,2433653211,0.01,40.0,2,Lý Thường Kiệt,primary,106.6600323,10.7638205,106.6600069,10.7639114,primary,3553,3918,7102
58217,2433653211,5073779464,0.017,40.0,2,Lý Thường Kiệt,primary,106.6600069,10.7639114,106.6599639,10.7640649,primary,3918,7632,7103
58218,5073779464,3116882980,0.112,40.0,2,Lý Thường Kiệt,primary,106.6599639,10.7640649,106.6596901,10.7650426,primary,7632,4641,7104
58219,3116882980,5047258241,0.028,40.0,2,Lý Thường Kiệt,primary,106.6596901,10.7650426,106.659626,10.7652912,primary,4641,7508,7105
58220,5047258241,5073779440,0.019,40.0,2,Lý Thường Kiệt,primary,106.659626,10.7652912,106.6595725,10.7654627,primary,7508,7629,7106
58221,5073779440,5047258244,0.002,40.0,2,Lý Thường Kiệt,primary,106.6595725,10.7654627,106.6595662,10.765485,primary,7629,7509,7107
58222,5047258244,5073779438,0.043,40.0,2,Lý Thường Kiệt,primary,106.6595662,10.765485,106.65946,10.7658624,primary,7509,7628,7108
58223,5073779438,5073779431,0.029,40.0,2,Lý Thường Kiệt,primary,106.65946,10.7658624,106.6593896,10.7661158,primary,7628,7627,7109
58224,5073779431,4661273983,0.074,40.0,2,Lý Thường Kiệt,primary,106.6593896,10.7661158,106.6592097,10.7667582,primary,7627,6899,7110
58225,4661273983,5757673265,0.059,40.0,2,Lý Thường Kiệt,primary,106.6592097,10.7667582,106.6590751,10.7672767,primary,6899,9138,7111
58226,5757673265,4628119689,0.081,40.0,2,Lý Thường Kiệt,primary,106.6590751,10.7672767,106.658891,10.7679857,primary,9138,6759,7112
58227,4628119689,2302073721,0.12,40.0,2,Lý Thường Kiệt,primary,106.658891,10.7679857,106.6585721,10.7690214,primary,6759,3541,7113
58228,2302073721,5047258232,0.067,40.0,2,Lý Thường Kiệt,primary,106.6585721,10.7690214,106.6584113,10.7696092,primary,3541,7507,7114
58229,5047258232,5073779404,0.003,40.0,2,Lý Thường Kiệt,primary,106.6584113,10.7696092,106.6584035,10.769637,primary,7507,7626,7115
58230,5073779404,3116882983,0.012,40.0,2,Lý Thường Kiệt,primary,106.6584035,10.769637,106.6583734,10.7697444,primary,7626,4644,7116
58231,3116882983,5757673284,0.032,40.0,2,Lý Thường Kiệt,primary,106.6583734,10.7697444,106.6582938,10.7700288,primary,4644,9142,7117
58232,5757673284,2302073725,0.042,40.0,2,Lý Thường Kiệt,primary,106.6582938,10.7700288,106.6581904,10.7703982,primary,9142,3544,7118
58233,2302073725,2302073741,0.186,40.0,2,Lý Thường Kiệt,primary,106.6581904,10.7703982,106.6577374,10.7720157,primary,3544,3552,7119
58234,2302073741,5242148773,0.057,40.0,2,Lý Thường Kiệt,primary,106.6577374,10.7720157,106.6575988,10.7725104,primary,3552,7756,7120
58235,5242148773,5240704521,0.009,40.0,2,Lý Thường Kiệt,primary,106.6575988,10.7725104,106.6575763,10.7725909,primary,7756,7753,7121
58236,5240704521,5240703919,0.005,40.0,2,Lý Thường Kiệt,primary,106.6575763,10.7725909,106.6575627,10.7726397,primary,7753,7752,7122
58237,5240703919,5240704522,0.006,40.0,2,Lý Thường Kiệt,primary,106.6575627,10.7726397,106.6575467,10.7726939,primary,7752,7754,7123
58238,5240704522,5765078828,0.012,40.0,2,Lý Thường Kiệt,primary,106.6575467,10.7726939,106.6575174,10.7727985,primary,7754,9510,7124
58239,5765078828,5765078830,0.124,40.0,2,Lý Thường Kiệt,primary,106.6575174,10.7727985,106.6572154,10.7738791,primary,9510,9511,7125
58240,5765078830,4628241282,0.054,40.0,2,Lý Thường Kiệt,primary,106.6572154,10.7738791,106.6570836,10.7743505,primary,9511,6763,7126
58241,4628241282,5765078843,0.094,40.0,2,Lý Thường Kiệt,primary,106.6570836,10.7743505,106.6568541,10.7751698,primary,6763,9514,7127
58242,5765078843,366466362,0.046,40.0,2,Lý Thường Kiệt,primary,106.6568541,10.7751698,106.6567412,10.775573,primary,9514,1134,7128
58243,366466362,4628241280,0.026,40.0,2,Lý Thường Kiệt,primary,106.6567412,10.775573,106.6566757,10.7758068,primary,1134,6761,7129
58244,4628241280,5765078838,0.008,40.0,2,Lý Thường Kiệt,primary,106.6566757,10.7758068,106.6566561,10.7758768,primary,6761,9513,7130
58245,5765078838,3116882987,0.07,40.0,2,Lý Thường Kiệt,primary,106.6566561,10.7758768,106.6564848,10.7764886,primary,9513,4647,7131
58246,3116882987,2302073746,0.009,40.0,2,Lý Thường Kiệt,primary,106.6564848,10.7764886,106.656462,10.7765701,primary,4647,3554,7132
58247,2302073746,5772558103,0.005,40.0,2,Lý Thường Kiệt,primary,106.656462,10.7765701,106.6564494,10.776616,primary,3554,10139,7133
58248,5772558103,2498077593,0.126,40.0,2,Lý Thường Kiệt,primary,106.6564494,10.776616,106.656152,10.777712,primary,10139,4104,7134
58249,5151366697,5755049017,0.089,40.0,4,Nguyễn Văn Lượng,unclassified,106.6734346,10.8385284,106.6742527,10.8385273,unclassified,7717,8974,7135
58280,2333139495,2947041243,0.022,40.0,4,Võ Văn Ngân,tertiary,106.7675267,10.8500886,106.7676702,10.8499388,tertiary,3617,4430,7136
58286,366428704,2987193111,0.016,40.0,4,Võ Văn Ngân,tertiary,106.7679112,10.8498162,106.7680585,10.8497858,tertiary,667,4533,7137
58288,2987193111,366451012,0.018,40.0,4,Võ Văn Ngân,tertiary,106.7680585,10.8497858,106.7682294,10.8497623,tertiary,4533,964,7138
58290,366451012,366406615,0.034,40.0,4,Võ Văn Ngân,tertiary,106.7682294,10.8497623,106.7685414,10.8497547,tertiary,964,421,7139
58292,5753041875,366459708,0.007,40.0,4,Đặng Văn Bi,tertiary,106.7634239,10.8422045,106.7634728,10.8421583,tertiary,8884,1065,7140
58336,5093747295,5769329854,0.1,40.0,4,Hồng Lạc,tertiary,106.6424531,10.7862973,106.643305,10.7866431,tertiary,7677,9736,7141
58338,5769329854,4541470634,0.014,40.0,4,Hồng Lạc,tertiary,106.643305,10.7866431,106.6434241,10.7866915,tertiary,9736,6401,7142
58340,4541470634,5769329448,0.01,40.0,4,Hồng Lạc,tertiary,106.6434241,10.7866915,106.6435067,10.7867363,tertiary,6401,9734,7143
58342,5769329448,4023206285,0.066,40.0,4,Hồng Lạc,tertiary,106.6435067,10.7867363,106.6440573,10.7869966,tertiary,9734,5672,7144
58344,4023206285,5769329443,0.031,40.0,4,Hồng Lạc,tertiary,106.6440573,10.7869966,106.6443152,10.7871271,tertiary,5672,9733,7145
58346,5769329443,5769343963,0.092,40.0,4,Hồng Lạc,tertiary,106.6443152,10.7871271,106.6450669,10.7875168,tertiary,9733,9770,7146
58348,5769343963,3771420294,0.018,40.0,4,Hồng Lạc,tertiary,106.6450669,10.7875168,106.6452162,10.7875906,tertiary,9770,5577,7147
58352,366403027,5769343545,0.015,40.0,4,Hồng Lạc,tertiary,106.6454868,10.7877208,106.6456126,10.7877771,tertiary,370,9756,7148
58356,5769343964,5769343965,0.016,40.0,4,Hồng Lạc,tertiary,106.6457413,10.7878347,106.6458826,10.7878886,tertiary,9771,9772,7149
58358,5769343965,5769343966,0.024,40.0,4,Hồng Lạc,tertiary,106.6458826,10.7878886,106.6460908,10.7879622,tertiary,9772,9773,7150
58360,5769343966,366433451,0.024,40.0,4,Hồng Lạc,tertiary,106.6460908,10.7879622,106.6463149,10.787979,tertiary,9773,720,7151
58364,5769343518,5769343517,0.003,40.0,4,Hồng Lạc,tertiary,106.6464268,10.7879927,106.6464597,10.7879894,tertiary,9752,9751,7152
58366,5769343517,5769343967,0.003,40.0,4,Hồng Lạc,tertiary,106.6464597,10.7879894,106.6464872,10.7879756,tertiary,9751,9774,7153
58369,5780574592,5788957692,0.05,40.0,4,Ngô Quyền,tertiary,106.6654976,10.7596608,106.6653978,10.760106,tertiary,10537,10686,7154
58370,5780574592,5780574591,0.045,40.0,4,Ngô Quyền,tertiary,106.6654976,10.7596608,106.6655719,10.7592538,tertiary,10537,10536,7155
58371,5780574591,5780574592,0.045,40.0,4,Ngô Quyền,tertiary,106.6655719,10.7592538,106.6654976,10.7596608,tertiary,10536,10537,7156
58372,5780574591,5803394837,0.05,40.0,4,Ngô Quyền,tertiary,106.6655719,10.7592538,106.6656774,10.7588071,tertiary,10536,10939,7157
58373,5803394837,5780574591,0.05,40.0,4,Ngô Quyền,tertiary,106.6656774,10.7588071,106.6655719,10.7592538,tertiary,10939,10536,7158
58374,5803394837,5803395579,0.017,40.0,4,Ngô Quyền,tertiary,106.6656774,10.7588071,106.6657135,10.7586542,tertiary,10939,10947,7159
58375,5803395579,5803394837,0.017,40.0,4,Ngô Quyền,tertiary,106.6657135,10.7586542,106.6656774,10.7588071,tertiary,10947,10939,7160
58376,5803395579,5803394848,0.046,40.0,4,Ngô Quyền,tertiary,106.6657135,10.7586542,106.6658097,10.7582468,tertiary,10947,10942,7161
58377,5803394848,5803395579,0.046,40.0,4,Ngô Quyền,tertiary,106.6658097,10.7582468,106.6657135,10.7586542,tertiary,10942,10947,7162
58378,5803394848,5803394815,0.031,40.0,4,Ngô Quyền,tertiary,106.6658097,10.7582468,106.6658796,10.7579703,tertiary,10942,10937,7163
58379,5803394815,5803394848,0.031,40.0,4,Ngô Quyền,tertiary,106.6658796,10.7579703,106.6658097,10.7582468,tertiary,10937,10942,7164
58380,5803394815,5803394840,0.034,40.0,4,Ngô Quyền,tertiary,106.6658796,10.7579703,106.6659433,10.7576626,tertiary,10937,10941,7165
58381,5803394840,5803394815,0.034,40.0,4,Ngô Quyền,tertiary,106.6659433,10.7576626,106.6658796,10.7579703,tertiary,10941,10937,7166
58382,5803394840,5803395557,0.118,40.0,4,Ngô Quyền,tertiary,106.6659433,10.7576626,106.6661917,10.756629,tertiary,10941,10943,7167
58383,5803395557,5803394840,0.118,40.0,4,Ngô Quyền,tertiary,106.6661917,10.756629,106.6659433,10.7576626,tertiary,10943,10941,7168
58384,5803395557,5780574590,0.032,40.0,4,Ngô Quyền,tertiary,106.6661917,10.756629,106.6662585,10.7563461,tertiary,10943,10535,7169
58385,5780574590,5803395557,0.032,40.0,4,Ngô Quyền,tertiary,106.6662585,10.7563461,106.6661917,10.756629,tertiary,10535,10943,7170
58386,4875814748,4875814750,0.049,40.0,2,Cách Mạng Tháng Tám,primary,106.6658309,10.7862527,106.6654337,10.7864681,primary,7011,7012,7171
58398,1998235262,1797562608,0.009,40.0,1,Vòng xoay Điện Biên Phủ,trunk,106.6995706,10.7926428,106.6994889,10.7926589,trunk,2707,2423,7172
58399,1797562608,4122304306,0.003,40.0,1,Vòng xoay Điện Biên Phủ,trunk,106.6994889,10.7926589,106.6994554,10.7926589,trunk,2423,6187,7173
58402,2233152864,4066381579,0.008,40.0,1,Vòng xoay Điện Biên Phủ,trunk,106.6993161,10.7926268,106.6992484,10.7925924,trunk,3279,5781,7174
58403,4066381579,676561476,0.008,40.0,1,Vòng xoay Điện Biên Phủ,trunk,106.6992484,10.7925924,106.6991854,10.7925511,trunk,5781,1858,7175
58406,676561480,676561482,0.007,40.0,1,Vòng xoay Điện Biên Phủ,trunk,106.699134,10.7924662,106.6991153,10.7924043,trunk,1859,1860,7176
58407,676561482,1998235279,0.008,40.0,1,Vòng xoay Điện Biên Phủ,trunk,106.6991153,10.7924043,106.6991107,10.7923263,trunk,1860,2709,7177
58408,1998235279,676561486,0.007,40.0,1,Vòng xoay Điện Biên Phủ,trunk,106.6991107,10.7923263,106.6991177,10.7922552,trunk,2709,1861,7178
