type,id,tags.highway,tags.traffic_signals,tags.junction,tags.name,tags.note,tags.addr:street,tags.addr:housenumber,tags.name:vi,tags.access,nodes,tags.addr:city,tags.addr:district,tags.name:en,tags.ref,tags.addr:subdistrict,tags.service,tags.oneway,tags.old_name,tags.surface,tags.name:zh,tags.maxspeed,tags.foot,tags.bicycle,tags.layer,tags.bridge_name,tags.bridge_name:en,tags.bridge,tags.motorcar,tags.motorcycle:oneway,tags.bicycle:oneway,tags.horse,tags.lanes,tags.motorroad,tags.construction,tags.int_ref,tags.alt_name,tags.amenity,tags.crossing,tags.oneway:bicycle,tags.oneway:motorcar,tags.oneway:motorcycle,tags.motorcycle,tags.cycleway,tags.bridge:name,tags.bridge:name:en,tags.int_name,tags.lit,tags.motor_vehicle,tags.car,tags.hgv,tags.area,tags.source,tags.name:de,tags.bus,tags.ski,tags.snowmobile,tags.wheelchair,tags.religion,tags.sidewalk,tags.motorcar:backward,tags.old_name:vi,tags.old_name:fr,tags.name:vi-hani,tags.old_name:zh,tags.addr:province,tags.old_name:en,tags.addr:postcode,tags.width,tags.description,tags.source:maxspeed,tags.tunnel,tags.proposed,tags.level,tags.bicycle:forward,tags.ele,tags.addr:street:name,tags.maxheight,tags.stop,tags.minspeed,tags.maxweight,tags.name:ja,tags.name:th,tags.fixme,tags.lay,tags.information,tags.covered,tags.motorcar:forward,tags.footway
way,33103440,tertiary,,,Hồ Học Lãm,,,,,,"[373543715, 5762752483, 5748258028, 366453630, 5748257720, 3164032444, 366416897]",,,,,,,no,,,,,,,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,35086157,tertiary,,,Huỳnh Văn Bánh,,,,,,"[5764914902, 3758592246, 5764914903, 5764914904, 3758592250, 762368919, 3928816485, 5764914931, 5764916254, 2814727859, 2499047961, 711335737, 5764914929, 3626476622, 3626476637, 2366459038, 366414466]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,58416052,tertiary,,,Xô Viết Nghệ Tĩnh,,,,,,"[366410718, 5778362637, 366417938]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,60786192,service,,,,,,,,,"[366418537, 2418495061, 760844033, 2418495063, 2418495062, 2418495064, 760844035]",,,,,,alley,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,83010306,primary,,,Hoàng Văn Thụ,,,,,,"[366443652, 2293477513, 4597431835, 1561464717, 2081907942, 2322648484, 1561464712, 2293477504, 5721608373, 5721608372, 2293477515, 5721608409, 3116902316, 366417361, 5763097093, 5721608412, 3141309027, 366446893]",Ho Chi Minh,Phu Nhuan,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,120276786,tertiary,,,Phan Xích Long,,,,,,"[5721574899, 2408534559, 5763160838, 696627474, 2408534565, 701671547, 2408534572, 1395036575, 710640661, 366373362, 366370560, 712140211, 692822151, 366421435, 5764862088]",Ho Chi Minh,Phu Nhuan,Phan Xich Long,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,120279224,residential,,,Đồng Nai,,,,,,"[4014197867, 2930534042, 1349033426, 1349033429, 1349033434, 1349033427, 2233616176, 3169680595, 2930534046, 366385213, 5074798746, 5772606973, 5074798738, 5772606981, 2233616173, 2690659783, 366419772]",,,Dong Nai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,125586381,service,,,Hẻm 617 Nguyễn Kiệm,,,,,,"[1394527845, 366419576]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,125631431,tertiary,,,Huỳnh Văn Bánh,,,,,,"[366414466, 5701673050, 2008273922]",,,Huynh Van Banh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,151581288,tertiary,,,Tô Ngọc Vân,,,,,,"[366417015, 5767200839, 4069450016, 2466116968, 366473013]",,,Thong Nhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192289467,trunk,,,Xa Lộ Hà Nội,,,,,,"[366418476, 5735604927, 403543372]",,,Hanoi Highway,QL.52,,,yes,,,,80,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,196546233,residential,,,,,,,,,"[1996655766, 5813896032, 366419904]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,198047402,primary_link,,,Trường Chinh,,,,,,"[366420561, 2082378089, 2082378079, 2082378096, 2082378085, 2082378065, 2082378094, 2082378083]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,216329217,tertiary,,,Hồ Học Lãm,,,,,,"[366416897, 1648965109, 366465447, 366433033, 5737984578, 5737984576, 5737984601, 5737984598, 5737984574, 5737984567, 366429605, 5737984572, 1852696982, 5735405289, 3174549334, 4995162601, 366457125, 5735405270, 5735405296, 5735376938, 366473374, 5735405288, 4415534062, 4703235745, 2358218247, 1516822791, 1516822789, 2358218253, 4703235752, 5748461114, 5748461089, 4988328972, 5748461100, 366400615, 5748461275, 4988328960, 366448121, 5748461285, 366406681, 5748461267, 5748461264, 5748461260, 4988328942, 5748461232, 4988328926, 5748461287, 366460464, 5748461258, 5748461247, 5748461101, 366376597, 5006654034, 5752781452, 5748461103, 5748461238, 5748461106, 5752781449, 5750754115, 5009095461, 5750754525, 366460216, 5750754526, 5750754120, 5750754528, 5750754527, 366441055, 366453343, 366428823, 4995162727, 3174549335, 5750754083, 5750820383, 5750754085, 5750820380, 5750754082, 366387329, 366393421, 5750754076, 366439300, 5750754073, 366468523, 366382386, 4813074153, 366405008]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,219861149,primary,,,Trường Chinh,,,,,,"[366422642, 3152700067, 5109567400, 5467448201, 3152637749]",,,Truong Chinh,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220216394,residential,,,,,,,,,"[366417361, 2293477505]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220552582,primary,,,Trường Chinh,,,,,,"[366420561, 2079964095, 2079964062, 2079964012]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,221424356,tertiary,,,Nguyễn Văn Quý,,,,,,"[2344160816, 2344160817, 5783327102, 2153158639, 5783488609, 5783327070, 2356777607, 2331360953, 5783301728, 366416926, 1894609750, 5783488608, 366475232, 5783488615, 366421417, 366411920, 5783488616, 1894610130, 5783301690, 5788299633, 366415389]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,226512043,primary_link,,,Quang Trung,,,,,,"[2269043895, 366422145]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,227738147,tertiary,,,Nguyễn Thái Sơn,,,,,,"[5719318336, 4441523980, 4502147731, 5742766906, 2343979706, 5798936693, 4903050739, 3168915061, 5719318325, 366456909, 5798936752, 4903050734, 366417740, 4447252160, 5742713535, 2364001827, 2364001831, 5799069462, 3167044464, 5799069467, 2364001833, 2364001820, 5789200066, 5719318323, 5738573547, 5789200074, 5789200082, 5738573543, 2364001825, 5789199763, 5738573528, 5789199760, 2496916468]",,,Nguyen Thai Son,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,232504354,residential,,,Phan Xích Long,,,,,,"[366421435, 2408534554]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,232595316,primary,,,Trường Chinh,,,,,,"[2409402333, 4102230933, 2409402334, 2409402335]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,233468795,tertiary,,,Nguyễn Xí,,,,,,"[724227317, 366417938]",,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,236514327,residential,,,Số 99,,,,,,"[366421217, 5740297967, 2445364960]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,241998044,primary,,,Trường Chinh,,,,,,"[2409402337, 3152700068, 2409404920, 3152700070, 366420561]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,242003626,tertiary,,,Lạc Long Quân,,,,,,"[5765404728, 2495802629, 2495802595, 2665982246, 366421632, 2495802607, 6175905353, 2495802617, 6175905336, 6175905327, 4217008061, 4217008032, 6175905324, 4217008012, 5765404721, 4217007860, 4217007858, 4217007851, 4217007843, 4217007824, 4217007687, 4217007648, 5757501745, 5757501750, 4217007556, 5757501735, 4217007541, 4217007538, 4217007525, 5758029894, 4217007505, 4217007498, 4217007492, 4217006583]",,,Lac Long Quan,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,276782078,service,,,Hẻm 694 Nguyễn Kiệm,,,,,,"[366419576, 1410810107, 3198136316, 2813634710, 2813634711, 1410810105, 1410810104, 1410810103]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,286342038,tertiary,,,Phan Văn Trị,,,,,,"[5733213046, 5768416949, 5768416946, 5721506142, 5769514795, 366445900, 5738161180, 5738161179, 1671468777, 5768417079, 5738217765, 366467336, 5769516089, 366414951, 5738217760, 5769516073, 5769516094, 366440478, 5769516107, 5738217738, 5769516105, 5738217736, 366446450, 5738161176, 5738161214]",Ho Chi Minh,Bình Thạnh,Phan Van Tri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,289862304,tertiary,,,Trần Phú,,,,Trần Phú,,"[366416137, 5816800361, 4631150865, 4629021461, 366473174, 366466608]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,303723071,residential,,,Đường 100 Bình Thới,,,,,,"[366440319, 5518775907, 4217007611, 366437683, 6015476008, 366437158, 2330729481, 5518775918, 366465109, 6022345408, 366382583, 5757532663, 4979904109, 366437795, 4217007543, 366422567, 366421693]",,,,,,,no,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,305402846,tertiary,,,Kha Vạn Cân,,,,,,"[5750623182, 1958801266, 1958801265, 366385246, 4068001381, 366415536, 4068001380, 366429442, 4068001379, 849260517, 366421360, 4068001377, 366464035]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,330239279,primary,,,Phạm Văn Đồng,,,,,,"[3349899990, 3349899988, 4519460872, 3349899984, 5767184404, 3349899982, 3349899978, 5772137764, 3349899976, 3349899974, 3349899970, 3349899968, 3349899966, 3349899964, 4447240197, 366415382, 3349899962, 4447240198, 5772089073, 3349899960, 4447240199, 3349899958, 3349899956, 3349899953, 3349899951, 5772508535, 4936584702, 5772511384, 3349899945, 5772511366, 4447240200, 4936584703, 3349899939, 3349899937, 3349899933, 3349899929, 4447240202, 4447240201, 3349899927, 3349899925, 4447240203, 3349899923, 4447240204, 3349899919, 4447240205, 3349899917, 3349899915, 3349899914, 3349899912, 366435241, 3349899910, 3349899909, 3349899908, 3349899907, 3349899906, 3349899903, 3349899901, 3349899900, 3349899895, 3349899893, 5750623149, 3349899392, 4447240206, 3727350727, 4447240207, 3349899390, 3349899389, 5752823280, 3349899387, 366427879, 5750623158, 5750476260]",,,,,,,yes,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,330374266,primary,,,Quốc lộ 13,,,,,,"[724227317, 366478536, 3116339967, 5779522909, 366441391, 5737826572, 366450872, 5779522896, 366405841, 5737933071, 2030639695, 3116339969, 366419043, 5737933034, 2030638499, 5737933043, 366472768, 5737826581, 366417928, 5737799932, 5737799930, 5737799935, 5737798904, 724227322, 366450818]",,,National Route 13,13,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,360974215,tertiary_link,,,,,,,,,"[3271827669, 366418691]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,366065242,primary,,,Phan Đăng Lưu,,,,,,"[5724654562, 3700550786, 2351177725, 2351177738, 2351177727, 1171615063, 5763160840, 2351177730, 1171615064, 2351177743, 2351177724, 2351177726, 2351177733, 2351177736, 2351177723, 2351177739, 1171615073, 2351177728, 2351177732, 2351177744, 2351177737, 3141309028, 2351201598, 2351177729, 5721574877, 2351177734, 1226457739, 2351177731, 2351201575, 5767300421, 2351177722, 2351177741, 366417290]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,370714755,tertiary,,,Tô Ngọc Vân,,,,,,"[4720214178, 4068481091, 2326566435, 4068481092, 366368730, 5767715258, 366466424, 5767715246, 5767715254, 366448672, 5767756904, 5767756903, 366397192, 5767715233, 366404785, 366463615, 366400520, 2241043816, 5767420606, 5767600879, 3178503263, 366457907, 366388273, 3216189041, 366367437, 5772027973, 5772027785, 5772027855, 366464511, 5772027972, 5772027934, 366452350, 5772027928, 366411281, 5772027922, 3107745790, 5772027795, 366474279, 366450958, 5767601175, 5767601174, 366432919, 3216189025, 366475065, 5772027801, 366435411, 366446694, 5772027824, 366400110, 366471346, 5772027827, 366368409, 366437455, 366412397, 366411905, 5772027894, 5772027899, 366464053, 366418560, 3216188988, 366374908, 3216188984, 3178503262, 3216188980, 3216188979, 2326571642, 366397068, 3216188973, 2326571670, 2326571631, 366443446, 2326571658, 2326571662, 5772464389, 2952826250, 2952826247, 2952826256, 2952826248, 5772464363]",,,To Ngoc Van,,,,no,,,,,,,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399583620,primary,,,Phan Đình Phùng,,,,,,"[1773893846, 2291062340, 4426095095, 366422618, 4530467515, 711335740, 5764914924, 5764914901, 5764914902, 3717158280, 5724654557, 3758605180, 5724654559, 5764914940, 5724654558, 5724654561]",,Phú Nhuận,,,,,no,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,408169656,residential,,,Cao Thắng,,,,,,"[3734437529, 2499047962, 3717176329, 366371897, 3734437533, 5764999040, 3734437534, 366422618]",,Quan Phu Nhuan,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,408209657,primary,,,Trường Chinh,,,,,,"[366428472, 2081354715, 366422642]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,409098856,tertiary,,,Nơ Trang Long,,,,,,"[366417290, 5778872968, 5778872969, 3116339958, 5773400802, 366458024, 5755176848, 5755343591, 5755175919, 366411711, 5755175893, 5773400692, 5773400685, 5768416895, 5755149889, 3162351957, 5755175892, 5755176829, 5755175894]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,432383413,primary,,,Nguyễn Tri Phương,,,,,,"[4631143728, 366416137]",,,Nguyen Tri Phuong,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,466671833,residential,,,Lão Tử,,,,,,"[366419904, 366477506, 366469616]",,,Lao Tu Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en.wiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,466671836,secondary,,,Châu Văn Liêm,,,,,,"[4614188870, 4614188869, 366419904, 4614188855, 5890133161]",,,Chau Van Liem Street,,,,yes,,,周文　政,40,yes,yes,,,,,no,,,no,,,,,,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,467097944,tertiary,,,Nguyễn Trãi,,,,,,"[2309763576, 5674570729, 5674570728, 366454699, 366416214, 5813858115, 4617708124]",,,Nguyen Trai,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,467714905,tertiary,,,Trần Bình Trọng,,,,,,"[5780641549, 5598914636, 366418906, 4623159860, 5794913295, 4623159863, 5794913327, 5794928488, 1793489523, 5805831189, 5805831170, 4623110647]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,468590910,primary,,,Nguyễn Tri Phương,,,,,,"[366416137, 2934000190]",,,Nguyen Tri Phuong,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,469327640,primary,,,Lý Thường Kiệt,,,,,,"[4636764472, 3116882995, 2299409166, 2233731931, 3011828036, 3116882993, 2233730987, 366438769, 1524323178, 2289930265, 2233725522, 1525911386, 5772508114, 5772508107, 3116882991, 4874288026, 4874288024, 4636764463, 5772301815, 366418292, 4636764466]",,,Ly Thuong Kiet; Lac Long Quan; Ly Thuong Kiet; Ly Thuong Kiet,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,517145317,service,,,Hẻm 606 đường 3/2,,,,,,"[366421645, 2433653226, 5073776293, 5073776291, 5073776295, 366386656, 5073776298, 5073779474, 5073776301, 5073776307, 366392290, 366455417, 366447730, 5047258238, 366377622, 5047258233, 5047258231, 5073779353]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,522950030,residential,,,Tứ Hải,,,,,,"[5772478036, 5092125145, 5092125147, 5092125162, 5293847376, 5092125161, 5293847378, 5092125163, 366419588]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,548204278,service,,,,,,,,,"[366421314, 5296220737, 5296220738, 5296220739, 5296220740, 5769437304, 5769437303]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,567481218,primary,,,Trường Chinh,,,,,,"[5462256012, 366421621]",,,Truong Chinh,,,,yes,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,592972027,residential,,,Hồ Thành Biên,,,,,,"[2685998199, 2685998197, 2685998195, 2685998194, 2685998193, 5762940787, 2685998190, 366455956, 366400932, 366433343, 366411746, 366445335, 366461479, 366420568]",,Quan8,Ho Thanh Bien,,Phuong 4,,,Đường số 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,604778413,service,,,Hẻm 183 Quốc lộ 13,,,,,,"[366417928, 5737799925, 5737799924, 5737799923, 5737799922, 5737799921]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,605133467,tertiary,,,Nhà Thờ,,,,,,"[366407711, 366400623, 4246194860, 366463197, 3700940996, 366402797, 366419842]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,606224450,residential,,,,,,,,,"[366421842, 5748332761]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,608255555,residential,,,,,,,,,"[5763168288, 366420568]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,608381859,service,,,,,,,,,"[2471782025, 2471782027, 5750640247, 366463269, 2471782055, 366421277]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,609371222,residential,,,,,,,,,"[366368017, 366431541, 366402191, 366458950, 366477673, 366419127]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,609422397,tertiary,,,Tam Bình,,,,,,"[366418560, 5772227288]",,,Tam Binh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,610102911,service,,,Hẻm 466 Xô viết Nghệ Tĩnh,,,,,,"[366418537, 5778363064, 5778363060, 5778363061, 5778363062, 5778363063]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,610150193,tertiary,,,Vân Côi,,,,,,"[366445199, 5296220734, 5778752800, 366421314, 2299409170, 5778752801, 5778752802, 366478629, 2299409182, 5778752803, 366457740]",,,Van Coi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,613718567,secondary,,,Nguyễn Bình,,,,,,"[2609809407, 366420500]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,622665152,residential,,,Lương Định Của,,,,Lương Định Của,,"[366456890, 5238045563, 4952626072, 5740547408, 366419842]",,,Luong Dinh Cua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32575943,tertiary,,,Lê Minh Xuân,,,,,,"[5769406271, 4638968132, 4638968130, 2299416638, 4639027499, 4639027501, 5772608672, 366430703, 5772608671, 3011828036]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32575985,tertiary,,,Nguyễn Khoái,,,,,yes,"[2380787693, 571360922, 2027430774, 1588330159, 1767169484, 1779408275, 2027431006, 5811504011, 1588330158, 1780010929, 1780010853, 366422916, 366445426]",,,Nguyen Khoai,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32576893,tertiary,,,Dương Thị Mười,,,,,,"[5769332108, 5769341683, 366446071, 5764995230, 366421198, 366427594, 5764995219, 5764995246, 5764995200, 5044255851, 366473474, 5764995144, 5764995143, 5764995129, 5765040332, 366458116, 5762703469, 5762703470, 5765040345, 5762701848, 5762703464, 5762703461, 5762701823, 5762703515, 366452051, 5762703454, 366423123, 5762725623, 5762725629, 5762703511, 366445840, 5166719164, 366444152, 366427917, 5762725487, 366479343, 366424612, 5762725656, 5762725655, 366402345, 5757535341, 5757535102, 5757535337, 5757535321, 2191957228, 5757535110, 5757535324, 2191957231]",,,,,,,,Tân Chánh Hiệp 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32577449,unclassified,,,Hẻm 373 Lý Thường Kiệt,,,,,,"[5772194293, 5772301804, 5772301805, 5772301806, 6015476024, 5772301807, 5772301808, 5772301809, 5772301810, 1606180456, 366430963, 5772301811, 5772301812, 3789045824, 5772301813, 3789045827, 3789057863, 3789057869, 5772301814, 3727819086, 5772301816, 3735830662, 5772301815]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32577561,tertiary,,,Phổ Quang,,,,,,"[366426004, 4541470630, 3167034797, 4619358332, 698217149]",Ho Chi Minh,Tan Binh;Phu Nhuan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32579839,residential,,,,,,,,,"[366431148, 366419101, 366383622, 2685998266, 366426213]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32579928,residential,,,Hẻm 791 Trần Xuân Soạn,,,,,,"[366427276, 2154852778, 2154852748, 5778659778, 5778659547, 366429227, 5778659540, 2313768889, 2313768886, 2313768885, 2313768887, 2313768883]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
