_id,segment_id,date,weekday,period,LOS
32114,79122,2020-08-03,0,period_0_00,E
32115,79122,2020-12-02,2,period_11_30,D
32116,79122,2020-12-27,6,period_4_30,A
32117,79123,2020-08-02,6,period_23_30,E
32118,79123,2020-08-03,0,period_0_00,D
32119,79123,2020-12-02,2,period_4_30,E
32120,79123,2020-12-27,6,period_2_30,A
32121,79123,2020-12-27,6,period_3_00,A
32122,79123,2020-12-27,6,period_3_30,A
32123,79123,2020-12-27,6,period_4_00,A
32124,79123,2020-12-28,0,period_5_00,A
32125,79123,2020-12-28,0,period_6_00,A
32126,79124,2020-08-02,6,period_23_30,F
32127,79124,2020-08-03,0,period_0_00,D
32128,79133,2020-08-02,6,period_23_30,F
32129,79133,2020-08-03,0,period_0_00,D
32130,79134,2020-08-02,6,period_23_30,C
32131,79134,2020-08-03,0,period_0_00,E
32132,79134,2020-12-02,2,period_11_30,F
32133,79135,2020-08-02,6,period_23_30,F
32134,79135,2020-08-03,0,period_0_00,D
32135,79136,2020-08-02,6,period_23_30,E
32136,79136,2020-08-03,0,period_0_00,D
32137,79182,2020-11-21,5,period_10_00,F
32138,79220,2020-12-24,3,period_12_30,F
32139,79221,2020-08-02,6,period_23_30,C
32140,79221,2020-08-03,0,period_0_00,E
32141,79222,2020-08-02,6,period_23_30,F
32142,79222,2020-08-03,0,period_0_00,D
32143,79222,2020-12-24,3,period_13_30,C
32144,79222,2020-12-25,4,period_8_00,C
32145,79222,2021-01-03,6,period_1_30,E
32146,79223,2020-08-02,6,period_23_30,C
32147,79223,2020-08-03,0,period_0_00,E
32148,79223,2020-11-30,0,period_6_00,B
32149,79224,2020-08-02,6,period_23_30,E
32150,79224,2020-08-03,0,period_0_00,D
32151,79225,2020-08-02,6,period_23_30,E
32152,79225,2020-08-03,0,period_0_00,C
32153,79226,2020-08-02,6,period_23_30,E
32154,79226,2020-08-03,0,period_0_00,E
32155,79227,2020-08-02,6,period_23_30,C
32156,79227,2020-08-03,0,period_0_00,C
32157,79228,2020-08-02,6,period_23_30,B
32158,79228,2020-08-03,0,period_0_00,D
32159,79229,2020-08-02,6,period_23_30,A
32160,79229,2020-08-03,0,period_0_00,E
32161,79230,2020-08-02,6,period_23_30,D
32162,79230,2020-08-03,0,period_0_00,D
32163,79230,2020-11-30,0,period_5_00,B
32164,79230,2020-12-10,3,period_11_00,B
32165,79231,2020-08-02,6,period_23_30,C
32166,79231,2020-08-03,0,period_0_00,D
32167,79231,2020-11-30,0,period_4_30,B
32168,79232,2020-08-02,6,period_23_30,C
32169,79232,2020-08-03,0,period_0_00,C
32170,79233,2020-08-02,6,period_23_30,F
32171,79233,2020-08-03,0,period_0_00,E
32172,79234,2020-08-02,6,period_23_30,D
32173,79234,2020-08-03,0,period_0_00,E
32174,79235,2020-08-02,6,period_23_30,D
32175,79235,2020-08-03,0,period_0_00,B
32176,79236,2020-08-02,6,period_23_30,D
32177,79236,2020-08-03,0,period_0_00,E
32178,79312,2020-12-19,5,period_13_00,C
32179,79315,2021-01-15,4,period_3_30,C
32180,79714,2020-11-30,0,period_5_00,D
32181,79716,2020-11-30,0,period_4_00,B
32182,79716,2020-11-30,0,period_6_00,B
32183,79716,2020-12-10,3,period_11_00,D
32184,79772,2020-11-29,6,period_12_30,A
32185,79778,2020-11-29,6,period_8_30,F
32186,79820,2020-12-16,2,period_6_00,A
32187,79823,2020-11-26,3,period_15_00,F
32188,79823,2020-12-04,4,period_14_30,A
32189,79858,2020-12-15,1,period_12_00,C
32190,79981,2020-10-27,1,period_16_30,F
32191,79982,2020-11-22,6,period_19_00,A
32192,79983,2020-10-27,1,period_16_30,A
32193,79995,2021-04-15,3,period_17_00,D
32194,79997,2020-12-01,1,period_5_00,A
32195,80006,2020-12-18,4,period_1_00,C
32196,80008,2020-08-01,5,period_16_30,F
32197,80008,2020-12-19,5,period_11_00,E
32198,80008,2021-04-19,0,period_1_00,C
32199,80012,2020-11-11,2,period_14_00,F
32200,80015,2020-12-19,5,period_13_00,B
32201,80052,2020-12-24,3,period_15_00,F
32202,80164,2020-11-18,2,period_17_30,F
32203,80215,2020-11-16,0,period_14_00,B
32204,80215,2020-11-17,1,period_12_00,E
32205,80215,2020-11-18,2,period_11_30,D
32206,80215,2020-11-19,3,period_11_30,C
32207,80215,2020-11-20,4,period_11_30,C
32208,80215,2020-11-26,3,period_11_30,C
32209,80215,2020-11-28,5,period_14_00,C
32210,80215,2020-11-28,5,period_14_30,B
32211,80215,2020-11-29,6,period_3_00,B
32212,80215,2020-12-01,1,period_12_00,B
32213,80215,2020-12-15,1,period_11_00,C
32214,80215,2020-12-21,0,period_14_30,B
32215,80215,2020-12-21,0,period_15_30,B
32216,80215,2020-12-22,1,period_13_30,B
32217,80215,2020-12-22,1,period_14_30,B
32218,80215,2020-12-22,1,period_15_30,B
32219,80215,2020-12-23,2,period_13_30,B
32220,80215,2020-12-23,2,period_14_00,B
32221,80215,2020-12-23,2,period_14_30,B
32222,80215,2020-12-23,2,period_15_00,B
32223,80215,2020-12-23,2,period_9_30,B
32224,80215,2021-01-06,2,period_5_30,B
32225,80216,2020-12-21,0,period_14_30,B
32226,80216,2020-12-22,1,period_14_00,B
32227,80299,2020-11-20,4,period_1_30,F
32228,80300,2020-11-20,4,period_1_30,F
32229,80301,2020-11-18,2,period_0_30,E
32230,80301,2020-11-26,3,period_0_30,E
32231,80301,2020-12-23,2,period_23_30,A
32232,80301,2020-12-26,5,period_10_30,A
32233,80301,2020-12-26,5,period_8_30,A
32234,80301,2020-12-26,5,period_9_30,A
32235,80301,2021-01-09,5,period_13_30,D
32236,80367,2020-12-26,5,period_7_30,A
32237,80385,2020-08-02,6,period_23_30,C
32238,80385,2020-08-03,0,period_0_00,D
32239,80386,2020-08-02,6,period_23_30,F
32240,80386,2020-08-03,0,period_0_00,D
32241,80386,2020-12-01,1,period_13_00,F
32242,80386,2020-12-02,2,period_3_00,F
32243,80387,2020-08-02,6,period_23_30,E
32244,80387,2020-08-03,0,period_0_00,E
32245,80388,2020-08-02,6,period_23_30,D
32246,80388,2020-08-03,0,period_0_00,C
32247,80389,2020-08-02,6,period_23_30,C
32248,80389,2020-08-03,0,period_0_00,D
32249,80390,2020-08-02,6,period_23_30,E
32250,80390,2020-08-03,0,period_0_00,D
32251,80391,2020-12-01,1,period_15_00,A
32252,80392,2020-11-29,6,period_15_30,A
32253,80392,2020-12-12,5,period_7_00,A
32254,80393,2020-11-29,6,period_14_00,A
32255,80393,2020-11-29,6,period_14_30,A
32256,80393,2020-11-29,6,period_2_00,A
32257,80393,2020-12-13,6,period_12_30,A
32258,80395,2020-11-28,5,period_15_30,A
32259,80398,2020-11-15,6,period_11_30,F
32260,80398,2020-11-29,6,period_13_00,A
32261,80398,2020-11-29,6,period_2_00,A
32262,80398,2020-12-01,1,period_13_30,A
32263,80398,2020-12-01,1,period_14_30,A
32264,80398,2020-12-02,2,period_14_00,A
32265,80398,2020-12-02,2,period_15_00,A
32266,80398,2020-12-02,2,period_15_30,A
32267,80398,2020-12-05,5,period_10_00,A
32268,80398,2020-12-06,6,period_13_00,A
32269,80398,2020-12-06,6,period_14_00,A
32270,80398,2020-12-06,6,period_14_30,A
32271,80398,2020-12-06,6,period_15_00,A
32272,80398,2020-12-06,6,period_3_00,A
32273,80398,2020-12-06,6,period_4_00,A
32274,80398,2020-12-06,6,period_7_00,A
32275,80398,2020-12-06,6,period_8_00,A
32276,80398,2020-12-07,0,period_13_30,A
32277,80398,2020-12-07,0,period_14_00,A
32278,80398,2020-12-07,0,period_15_00,A
32279,80398,2020-12-10,3,period_15_30,A
32280,80398,2020-12-12,5,period_3_30,A
32281,80398,2020-12-12,5,period_4_30,A
32282,80398,2020-12-12,5,period_5_30,A
32283,80398,2020-12-12,5,period_6_00,A
32284,80398,2020-12-12,5,period_7_00,A
32285,80398,2020-12-12,5,period_8_00,A
32286,80402,2020-11-29,6,period_14_30,A
32287,80402,2020-12-12,5,period_5_30,A
32288,80402,2020-12-12,5,period_7_00,A
32289,80402,2020-12-13,6,period_10_00,A
32290,80402,2020-12-13,6,period_12_30,A
32291,80408,2020-11-29,6,period_12_30,A
32292,80408,2020-11-29,6,period_2_00,A
32293,80408,2020-11-30,0,period_13_30,A
32294,80408,2020-12-02,2,period_13_30,A
32295,80408,2020-12-02,2,period_14_00,A
32296,80408,2020-12-02,2,period_15_00,A
32297,80408,2020-12-02,2,period_15_30,A
32298,80408,2020-12-05,5,period_9_30,A
32299,80408,2020-12-06,6,period_13_00,A
32300,80408,2020-12-06,6,period_14_00,A
32301,80408,2020-12-06,6,period_14_30,A
32302,80408,2020-12-06,6,period_15_00,A
32303,80408,2020-12-06,6,period_3_00,A
32304,80408,2020-12-06,6,period_3_30,A
32305,80408,2020-12-06,6,period_4_30,A
32306,80408,2020-12-06,6,period_7_00,A
32307,80408,2020-12-06,6,period_8_00,A
32308,80408,2020-12-07,0,period_13_30,A
32309,80408,2020-12-07,0,period_14_00,A
32310,80408,2020-12-07,0,period_14_30,A
32311,80408,2020-12-09,2,period_13_30,A
32312,80408,2020-12-12,5,period_4_00,A
32313,80408,2020-12-12,5,period_5_00,A
32314,80409,2020-11-28,5,period_15_30,A
32315,80409,2020-11-29,6,period_7_00,A
32316,80409,2020-12-01,1,period_14_30,A
32317,80409,2020-12-01,1,period_15_00,A
32318,80409,2020-12-01,1,period_15_30,A
32319,80409,2020-12-06,6,period_2_30,A
32320,80409,2020-12-10,3,period_14_00,A
32321,80409,2020-12-10,3,period_14_30,A
32322,80409,2020-12-10,3,period_15_30,A
32323,80409,2020-12-12,5,period_3_30,A
32324,80409,2020-12-12,5,period_6_00,A
32325,80409,2020-12-12,5,period_7_00,A
32326,80409,2020-12-13,6,period_10_30,A
32327,80410,2020-11-29,6,period_14_00,A
32328,80410,2020-11-29,6,period_15_30,A
32329,80410,2020-11-30,0,period_14_30,A
32330,80410,2020-12-01,1,period_13_30,A
32331,80411,2020-11-29,6,period_14_30,A
32332,80411,2020-11-30,0,period_23_00,A
32333,80411,2020-12-12,5,period_8_00,A
32334,80411,2020-12-12,5,period_8_30,A
32335,80411,2020-12-13,6,period_12_30,A
32336,80413,2020-12-05,5,period_9_30,A
32337,80430,2020-12-24,3,period_4_00,B
32338,80430,2021-01-05,1,period_4_30,A
32339,80480,2020-10-18,6,period_12_30,D
32340,80495,2020-12-02,2,period_3_30,D
32341,80499,2021-01-29,4,period_4_00,E
32342,80501,2020-12-01,1,period_14_00,F
32343,80501,2020-12-02,2,period_3_30,E
32344,80504,2020-12-02,2,period_12_00,E
32345,80504,2020-12-02,2,period_4_30,E
32346,80506,2020-12-01,1,period_14_00,E
32347,80506,2021-01-29,4,period_4_00,B
32348,80509,2020-12-02,2,period_3_30,D
32349,80512,2020-12-01,1,period_14_00,E
32350,80512,2020-12-02,2,period_3_30,F
32351,80516,2020-12-02,2,period_12_00,C
32352,80516,2020-12-02,2,period_3_30,D
32353,80516,2020-12-02,2,period_4_30,E
32354,80516,2021-01-29,4,period_4_00,C
32355,80518,2020-12-01,1,period_14_00,E
32356,80518,2020-12-02,2,period_4_30,D
32357,80526,2020-12-02,2,period_12_00,C
32358,80687,2021-01-05,1,period_2_00,A
32359,80690,2021-01-05,1,period_2_00,A
32360,80800,2020-12-03,3,period_5_00,F
32361,80800,2021-01-15,4,period_4_30,F
32362,80801,2021-03-11,3,period_7_30,F
32363,80801,2021-04-14,2,period_0_00,F
32364,80809,2020-12-24,3,period_0_00,E
32365,80811,2021-04-14,2,period_0_00,C
32366,80904,2020-11-29,6,period_3_30,A
32367,80905,2020-11-29,6,period_3_30,A
32368,80907,2020-11-29,6,period_3_30,A
32369,80946,2020-11-29,6,period_3_30,A
32370,80947,2020-11-29,6,period_3_30,A
32371,80999,2020-11-29,6,period_3_30,A
32372,81002,2020-11-29,6,period_3_30,A
32373,81011,2020-11-18,2,period_19_00,F
32374,81073,2020-08-02,6,period_23_30,E
32375,81073,2020-08-03,0,period_0_00,D
32376,81074,2020-08-02,6,period_23_30,E
32377,81074,2020-08-03,0,period_0_00,D
32378,81099,2020-11-30,0,period_14_30,A
32379,81101,2020-11-28,5,period_15_30,A
32380,81101,2020-11-29,6,period_7_00,A
32381,81101,2020-12-01,1,period_14_30,A
32382,81101,2020-12-01,1,period_15_30,A
32383,81101,2020-12-06,6,period_2_30,A
32384,81101,2020-12-06,6,period_8_00,A
32385,81101,2020-12-10,3,period_14_00,A
32386,81101,2020-12-10,3,period_14_30,A
32387,81101,2020-12-10,3,period_15_30,A
32388,81101,2020-12-12,5,period_5_00,A
32389,81101,2020-12-12,5,period_6_00,A
32390,81101,2020-12-12,5,period_7_00,A
32391,81101,2020-12-13,6,period_10_30,A
32392,81102,2020-11-29,6,period_12_30,A
32393,81102,2020-11-29,6,period_2_00,A
32394,81102,2020-11-30,0,period_13_30,A
32395,81102,2020-12-02,2,period_13_30,A
32396,81102,2020-12-05,5,period_9_30,A
32397,81102,2020-12-06,6,period_7_00,A
32398,81102,2020-12-13,6,period_10_00,A
32399,81103,2020-12-12,5,period_5_30,A
32400,81105,2020-12-01,1,period_15_30,A
32401,81105,2020-12-10,3,period_14_00,A
32402,81105,2020-12-12,5,period_7_00,A
32403,81106,2020-11-29,6,period_12_30,A
32404,81106,2020-11-29,6,period_2_00,A
32405,81106,2020-11-30,0,period_13_30,A
32406,81106,2020-12-02,2,period_13_30,A
32407,81106,2020-12-05,5,period_9_30,A
32408,81106,2020-12-06,6,period_7_00,A
32409,81106,2020-12-06,6,period_8_00,A
32410,81106,2020-12-12,5,period_5_00,A
32411,81106,2020-12-12,5,period_5_30,A
32412,81106,2020-12-12,5,period_7_00,A
32413,81106,2020-12-13,6,period_10_00,A
32414,81106,2020-12-13,6,period_12_30,A
32415,81107,2020-11-28,5,period_15_30,A
32416,81107,2020-11-29,6,period_14_00,A
32417,81107,2020-11-29,6,period_14_30,A
32418,81107,2020-11-29,6,period_15_30,A
32419,81107,2020-11-29,6,period_7_00,A
32420,81107,2020-11-30,0,period_14_30,A
32421,81107,2020-11-30,0,period_23_00,A
32422,81107,2020-12-01,1,period_13_30,A
32423,81107,2020-12-01,1,period_15_00,A
32424,81107,2020-12-01,1,period_15_30,A
32425,81107,2020-12-02,2,period_15_00,A
32426,81107,2020-12-06,6,period_13_00,A
32427,81107,2020-12-06,6,period_15_00,A
32428,81107,2020-12-06,6,period_3_30,A
32429,81107,2020-12-07,0,period_14_30,A
32430,81107,2020-12-10,3,period_14_00,A
32431,81107,2020-12-10,3,period_14_30,A
32432,81107,2020-12-10,3,period_15_30,A
32433,81107,2020-12-12,5,period_3_30,A
32434,81107,2020-12-12,5,period_4_00,A
32435,81107,2020-12-12,5,period_6_00,A
32436,81107,2020-12-12,5,period_7_00,A
32437,81107,2020-12-12,5,period_8_00,A
32438,81108,2020-11-30,0,period_13_30,A
32439,81108,2020-12-01,1,period_14_30,A
32440,81108,2020-12-02,2,period_14_00,A
32441,81108,2020-12-02,2,period_15_30,A
32442,81108,2020-12-06,6,period_14_00,A
32443,81108,2020-12-06,6,period_14_30,A
32444,81108,2020-12-06,6,period_2_30,A
32445,81108,2020-12-06,6,period_3_00,A
32446,81108,2020-12-06,6,period_4_30,A
32447,81108,2020-12-06,6,period_7_00,A
32448,81108,2020-12-06,6,period_8_00,A
32449,81108,2020-12-07,0,period_14_00,A
32450,81108,2020-12-12,5,period_5_00,A
32451,81108,2020-12-13,6,period_10_30,A
32452,81109,2020-11-29,6,period_12_30,A
32453,81109,2020-11-29,6,period_2_00,A
32454,81109,2020-12-02,2,period_13_30,A
32455,81109,2020-12-07,0,period_13_30,A
32456,81109,2020-12-13,6,period_10_00,A
32457,81110,2020-12-12,5,period_5_30,A
32458,81110,2020-12-12,5,period_7_00,A
32459,81193,2020-11-30,0,period_14_30,A
32460,81193,2020-12-12,5,period_3_30,A
32461,81242,2020-11-29,6,period_8_30,E
32462,81244,2020-11-29,6,period_7_30,E
32463,81244,2020-11-29,6,period_8_30,E
32464,81271,2020-12-28,0,period_6_30,A
32465,81271,2020-12-28,0,period_7_30,A
32466,81327,2021-04-14,2,period_0_00,E
32467,81334,2021-04-14,2,period_0_00,B
32468,81337,2020-12-24,3,period_0_00,A
32469,81341,2020-12-24,3,period_0_00,A
32470,81347,2020-12-24,3,period_0_00,A
32471,81357,2020-12-26,5,period_10_30,A
32472,81360,2020-11-29,6,period_3_30,A
32473,81362,2020-11-29,6,period_3_30,A
32474,81365,2020-11-29,6,period_3_30,A
32475,81367,2020-11-29,6,period_3_30,A
32476,81376,2020-11-29,6,period_3_30,A
32477,81424,2020-11-29,6,period_3_30,A
32478,81426,2020-11-29,6,period_3_30,A
32479,81429,2020-11-29,6,period_3_30,A
32480,81433,2020-11-29,6,period_3_30,A
32481,81435,2020-11-29,6,period_3_30,A
32482,81447,2020-12-01,1,period_15_30,F
32483,81447,2020-12-24,3,period_0_00,A
32484,81447,2020-12-24,3,period_3_30,F
32485,81447,2021-01-05,1,period_4_30,D
32486,81447,2021-01-15,4,period_4_30,F
32487,81447,2021-04-14,2,period_0_00,E
32488,81449,2021-04-14,2,period_0_00,A
32489,81451,2020-12-24,3,period_0_00,A
32490,81455,2021-04-14,2,period_0_00,B
32491,81472,2020-11-29,6,period_8_30,D
32492,81478,2020-11-29,6,period_8_30,C
32493,81504,2021-04-19,0,period_1_00,B
32494,81515,2020-11-29,6,period_4_30,A
32495,81520,2021-03-30,1,period_23_30,F
32496,81522,2021-01-22,4,period_12_30,F
32497,81524,2020-12-01,1,period_15_30,D
32498,81524,2020-12-03,3,period_5_00,B
32499,81527,2020-12-24,3,period_3_30,B
32500,81527,2021-01-05,1,period_4_00,A
32501,81527,2021-01-22,4,period_12_30,A
32502,81528,2020-12-01,1,period_15_30,A
32503,81529,2020-12-01,1,period_15_30,A
32504,81529,2020-12-03,3,period_5_00,A
32505,81529,2020-12-24,3,period_3_30,A
32506,81529,2021-01-22,4,period_12_30,A
32507,81530,2020-12-03,3,period_5_00,A
32508,81530,2021-01-22,4,period_12_30,A
32509,81531,2020-12-01,1,period_15_30,A
32510,81531,2020-12-03,3,period_5_00,A
32511,81531,2021-01-22,4,period_12_30,A
32512,81532,2020-12-01,1,period_15_30,D
32513,81533,2020-12-24,3,period_3_30,D
32514,81536,2020-12-24,3,period_3_30,F
32515,81536,2021-01-15,4,period_4_30,F
32516,81538,2021-01-05,1,period_4_30,F
32517,81540,2020-12-03,3,period_5_00,F
32518,81540,2021-01-15,4,period_4_30,F
32519,81541,2020-12-03,3,period_0_30,B
32520,81541,2021-01-05,1,period_4_30,B
32521,81541,2021-03-31,2,period_0_00,B
32522,81543,2020-12-03,3,period_0_30,A
32523,81544,2020-12-06,6,period_0_00,A
32524,81546,2020-12-03,3,period_0_30,A
32525,81546,2020-12-06,6,period_0_00,A
32526,81546,2020-12-23,2,period_23_30,E
32527,81546,2020-12-24,3,period_3_30,A
32528,81546,2021-01-05,1,period_0_30,E
32529,81546,2021-01-14,3,period_23_30,C
32530,81546,2021-01-15,4,period_4_30,B
32531,81546,2021-03-31,2,period_0_00,D
32532,81548,2020-12-23,2,period_23_30,F
32533,81548,2021-03-31,2,period_0_00,F
32534,81549,2020-12-23,2,period_23_30,F
32535,81549,2021-01-05,1,period_0_30,B
32536,81549,2021-01-14,3,period_23_30,F
32537,81549,2021-03-31,2,period_0_00,F
32538,81551,2020-12-06,6,period_0_00,A
32539,81552,2020-12-23,2,period_23_30,A
32540,81553,2020-12-03,3,period_0_30,A
32541,81553,2020-12-06,6,period_0_00,A
32542,81553,2021-03-31,2,period_0_00,A
32543,81556,2020-12-03,3,period_5_00,A
32544,81561,2021-01-22,4,period_12_30,D
32545,81563,2021-01-22,4,period_12_30,D
32546,81595,2021-01-05,1,period_0_30,F
32547,81595,2021-01-14,3,period_23_30,F
32548,81595,2021-03-30,1,period_23_30,A
32549,81595,2021-04-14,2,period_0_00,D
32550,81596,2021-01-14,3,period_23_30,A
32551,81596,2021-03-30,1,period_23_30,A
32552,81600,2021-03-30,1,period_23_30,A
32553,81602,2021-01-14,3,period_23_30,A
32554,81608,2021-01-05,1,period_0_30,A
32555,81608,2021-01-14,3,period_23_30,A
32556,81608,2021-04-14,2,period_0_00,C
32557,81609,2021-03-30,1,period_23_30,C
32558,81610,2021-04-14,2,period_0_00,F
32559,81611,2021-01-14,3,period_23_30,B
32560,81611,2021-03-30,1,period_23_30,E
32561,81611,2021-04-14,2,period_0_00,C
32562,81612,2020-12-23,2,period_23_30,C
32563,81612,2020-12-24,3,period_0_00,A
32564,81612,2021-01-05,1,period_0_30,A
32565,81612,2021-01-14,3,period_23_30,D
32566,81612,2021-01-22,4,period_12_30,C
32567,81612,2021-03-30,1,period_23_30,B
32568,81612,2021-04-14,2,period_0_00,B
32569,81613,2020-12-24,3,period_0_00,A
32570,81613,2021-01-05,1,period_0_30,B
32571,81613,2021-01-14,3,period_23_30,C
32572,81613,2021-01-22,4,period_12_30,A
32573,81613,2021-03-30,1,period_23_30,A
32574,81613,2021-04-14,2,period_0_00,A
32575,81614,2020-12-24,3,period_0_00,A
32576,81614,2021-01-05,1,period_0_30,C
32577,81614,2021-01-14,3,period_23_30,B
32578,81615,2021-04-14,2,period_0_00,A
32579,81616,2020-12-24,3,period_0_00,A
32580,81616,2021-01-22,4,period_12_30,A
32581,81616,2021-03-30,1,period_23_30,A
32582,81618,2020-12-24,3,period_0_00,A
32583,81618,2021-01-05,1,period_0_30,C
32584,81618,2021-01-14,3,period_23_30,A
32585,81618,2021-01-22,4,period_12_30,A
32586,81618,2021-03-30,1,period_23_30,A
32587,81624,2021-01-05,1,period_0_30,D
32588,81625,2021-04-14,2,period_0_00,A
32589,81629,2021-01-05,1,period_0_30,C
32590,81631,2020-12-24,3,period_0_00,F
32591,81631,2021-01-14,3,period_23_30,F
32592,81631,2021-03-31,2,period_0_00,F
32593,81632,2021-01-05,1,period_0_30,C
32594,81632,2021-01-14,3,period_23_30,C
32595,81632,2021-03-31,2,period_0_00,B
32596,81688,2020-11-29,6,period_4_00,A
32597,81737,2020-08-02,6,period_23_30,C
32598,81737,2020-08-03,0,period_0_00,E
32599,81738,2020-08-02,6,period_23_30,E
32600,81738,2020-08-03,0,period_0_00,D
32601,81781,2020-08-02,6,period_23_30,A
32602,81781,2020-08-03,0,period_0_00,D
32603,81781,2021-04-05,0,period_10_30,E
32604,81782,2020-08-02,6,period_23_30,F
32605,81782,2020-08-03,0,period_0_00,D
32606,81786,2021-01-09,5,period_14_30,F
32607,81790,2021-04-16,4,period_0_30,F
32608,81791,2021-04-16,4,period_0_30,A
32609,81791,2021-04-19,0,period_1_00,D
32610,81801,2021-04-22,3,period_1_30,A
32611,81802,2021-04-16,4,period_0_30,A
32612,81812,2020-08-02,6,period_23_30,E
32613,81812,2020-08-03,0,period_0_00,E
32614,81813,2020-08-02,6,period_23_30,E
32615,81813,2020-08-03,0,period_0_00,E
32616,81814,2020-08-02,6,period_23_30,C
32617,81814,2020-08-03,0,period_0_00,D
32618,81815,2020-08-02,6,period_23_30,D
32619,81815,2020-08-03,0,period_0_00,C
32620,81816,2020-12-18,4,period_1_00,E
32621,81816,2020-12-22,1,period_1_00,E
32622,81816,2021-04-22,3,period_1_30,D
32623,81833,2020-11-17,1,period_1_30,F
32624,81833,2020-11-20,4,period_2_00,F
32625,81838,2020-11-19,3,period_8_30,A
32626,81841,2020-11-19,3,period_8_30,A
32627,81841,2021-04-16,4,period_11_30,B
32628,81843,2020-12-19,5,period_11_00,A
32629,81843,2020-12-30,2,period_11_30,C
32630,81845,2020-11-19,3,period_8_30,A
32631,81845,2021-04-16,4,period_11_30,A
32632,81848,2020-11-19,3,period_8_30,A
32633,81848,2021-01-04,0,period_0_30,A
32634,81849,2021-04-16,4,period_11_30,A
32635,81850,2020-12-30,2,period_11_30,A
32636,81851,2020-11-19,3,period_8_30,A
32637,81851,2021-04-16,4,period_11_30,A
32638,81852,2020-11-19,3,period_8_30,A
32639,81854,2021-04-15,3,period_1_30,A
32640,81854,2021-04-16,4,period_11_30,A
32641,81857,2021-04-16,4,period_11_30,A
32642,81858,2020-11-19,3,period_8_30,A
32643,81861,2020-11-19,3,period_8_30,A
32644,81862,2021-04-16,4,period_11_30,A
32645,81863,2021-04-16,4,period_11_30,C
32646,81864,2020-11-19,3,period_8_30,A
32647,81981,2021-01-04,0,period_0_30,A
32648,81986,2020-12-22,1,period_1_00,A
32649,81986,2021-04-16,4,period_11_30,A
32650,81988,2021-04-16,4,period_0_30,C
32651,81991,2020-12-22,1,period_1_00,A
32652,81991,2021-04-15,3,period_1_00,A
32653,81993,2020-12-18,4,period_1_00,B
32654,81993,2020-12-19,5,period_13_00,A
32655,81993,2021-04-16,4,period_0_30,C
32656,81993,2021-04-22,3,period_1_30,D
32657,81994,2020-12-17,3,period_11_30,A
32658,81994,2021-01-04,0,period_0_30,A
32659,81994,2021-04-16,4,period_11_30,A
32660,81998,2020-12-17,3,period_11_30,C
32661,81998,2021-01-04,0,period_0_30,A
32662,82010,2020-12-30,2,period_11_30,A
32663,82014,2020-12-17,3,period_11_30,A
32664,82014,2020-12-30,2,period_11_30,A
32665,82014,2021-01-04,0,period_0_30,A
32666,82015,2020-12-30,2,period_11_30,A
32667,82016,2020-12-17,3,period_11_30,A
32668,82016,2021-01-04,0,period_0_30,A
32669,82017,2020-12-30,2,period_11_30,A
32670,82018,2021-01-04,0,period_0_30,A
32671,82020,2021-01-04,0,period_0_30,B
32672,82021,2020-12-30,2,period_11_30,C
32673,82022,2020-11-19,3,period_8_30,F
32674,82027,2020-12-22,1,period_1_00,A
32675,82027,2021-04-16,4,period_0_30,C
32676,82031,2020-11-19,3,period_8_30,A
32677,82033,2020-12-19,5,period_11_00,E
32678,82035,2020-12-30,2,period_11_30,F
32679,82048,2020-12-19,5,period_13_00,A
32680,82049,2020-07-31,4,period_13_30,F
32681,82050,2020-12-19,5,period_13_00,A
32682,82057,2020-12-19,5,period_13_00,B
32683,82061,2020-11-19,3,period_8_30,F
32684,82061,2021-04-16,4,period_11_30,C
32685,82068,2021-04-16,4,period_11_30,F
32686,82139,2020-12-25,4,period_9_00,A
32687,82142,2020-08-02,6,period_5_00,F
32688,82144,2020-08-02,6,period_5_00,F
32689,82150,2020-08-02,6,period_5_00,F
32690,82154,2020-08-02,6,period_5_00,F
32691,82163,2020-12-12,5,period_8_00,F
32692,82208,2020-12-08,1,period_1_00,F
32693,82400,2020-08-02,6,period_23_30,C
32694,82400,2020-08-03,0,period_0_00,D
32695,82401,2020-08-02,6,period_23_30,C
32696,82401,2020-08-03,0,period_0_00,C
32697,82407,2020-12-25,4,period_8_00,B
32698,82430,2020-08-02,6,period_23_30,D
32699,82430,2020-08-03,0,period_0_00,D
32700,82430,2020-12-24,3,period_14_00,E
32701,82430,2021-01-03,6,period_2_00,F
32702,82431,2020-08-02,6,period_23_30,C
32703,82431,2020-08-03,0,period_0_00,C
32704,82431,2020-12-24,3,period_14_00,E
32705,82432,2020-08-02,6,period_23_30,C
32706,82432,2020-08-03,0,period_0_00,E
32707,82433,2020-08-02,6,period_23_30,E
32708,82433,2020-08-03,0,period_0_00,D
32709,82433,2020-12-24,3,period_14_00,C
32710,82434,2020-08-02,6,period_23_30,D
32711,82434,2020-08-03,0,period_0_00,D
32712,82434,2020-12-24,3,period_14_00,C
32713,82435,2020-08-02,6,period_23_30,E
32714,82435,2020-08-03,0,period_0_00,E
32715,82435,2021-01-03,6,period_2_00,B
32716,82436,2020-08-02,6,period_23_30,F
32717,82436,2020-08-03,0,period_0_00,D
32718,82436,2020-12-24,3,period_14_00,E
32719,82436,2021-01-03,6,period_2_00,F
32720,82437,2020-08-02,6,period_23_30,E
